Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Pan's Sword","Neverland > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119242886/pans-sword,3.1,-1,Sport,5.10d,1,70,49.72096,-123.13171
"Trail Blazer","Blaze Wall > Upper Slocan > Slocan Lake Bluffs > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121361628/trail-blazer,3.5,-1,Sport,5.9-,1,,49.77528,-117.46655
Funkytown,"Forgotten Wall > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114515096/funkytown,3.5,-1,Sport,5.12c,1,,49.91054,-123.15621
"Prom Date","Grad Wall > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119857520/prom-date,3.5,-1,Sport,5.7,2,165,49.32736,-117.63979
Steelhead,"The Estuary > Paradise Valley > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122448398/steelhead,3.5,-1,Sport,5.12b,1,55,49.83187,-123.14638
"Beached Whale","(b) Muscle Beach > (d) Maternal Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120762051/beached-whale,3.5,-1,Sport,5.12b,1,60,49.4455,-119.56701
"Cookie Monster","Cookie Monster Wall > Cougar Canyon > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120928601/cookie-monster,3.5,-1,Sport,5.9,1,65,50.18193,-119.27299
"Fancy Feast","Upper Cat Wall > Cat Walls > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120478736/fancy-feast,3.5,-1,Sport,5.11a,1,,49.3446,-117.80379
"Quarantine Corner","The Zoo > Comox Lake > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120885500/quarantine-corner,3.5,-1,Sport,5.10b,1,72,49.62587,-125.08468
Jabberwocky,"(g) The Corridor > (a) The Fortress > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/115312712/jabberwocky,3.1,-1,Sport,5.10b,1,90,49.43607,-119.56779
"Speaking Moistly","Middle Wall > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120816555/speaking-moistly,3.5,-1,Sport,5.10a,1,,49.0766,-121.71154
"Left, Right, and Wrong","Sugarloaf > Victoria > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114297394/left-right-and-wrong,3.5,-1,Sport,5.11a,1,130,48.41494,-123.60359
"Ravens Song","Hayward Lake Crag > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118913527/ravens-song,3.5,-1,Sport,5.12a,1,100,49.20528,-122.41511
"Strange Currency","Croissant Wall > Cedar Park > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118746880/strange-currency,3.5,-1,Sport,5.11c/d,1,72,49.7764,-119.53531
"Dr. Tongue Sticks It West","(a) Chatsworth Edge > (e) Northern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/115792373/dr-tongue-sticks-it-west,3.5,-1,Sport,5.10c,1,49,49.44951,-119.56332
"A Slice of Life","Senior Centre > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105975935/a-slice-of-life,3.5,-1,Sport,5.10d,1,100,49.3452,-122.9262
Spanokopota,"Popeye Wall > Begbie Bluffs > Revelstoke > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114485053/spanokopota,3.5,-1,Sport,5.11b/c,1,70,50.93685,-118.20916
Serendipity,"Capone Wall > Rogues Gallery > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114512917/serendipity,3.5,-1,Sport,5.12d,1,80,49.94171,-123.16539
Hogopogo,"(a) Great White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117014177/hogopogo,3.5,-1,Sport,5.11c,1,75,49.44231,-119.56166
"The Bear Necessities","Middle Bear > Bear Country > KLO Creek > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118757743/the-bear-necessities,3.5,-1,Sport,5.11c,1,72,49.82367,-119.367
"Where to Toss at the Beach","(b) Muscle Beach > (d) Maternal Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/116781099/where-to-toss-at-the-beach,3.5,-1,Sport,5.12b,1,45,49.4455,-119.56701
"Kung Fu Magoo","Waterfall Walls > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114280754/kung-fu-magoo,3.5,-1,Sport,5.10d,1,60,49.3441,-117.83936
Dreamer,"Hassler Crag > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118706878/dreamer,3.5,-1,"Sport, TR","5.11a PG13",1,60,55.61555,-121.89393
"Stem or Struggle","Valleycliffe Heights > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114461577/stem-or-struggle,3.5,-1,Sport,5.10d,1,,49.71458,-123.10327
"Dance, Dance Revolution","Woodbury Bluffs > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114343361/dance-dance-revolution,3.5,-1,Sport,5.10c/d,1,90,49.77021,-116.92887
"Lost in Paradise","(a) Werbworld > (h) Small Eastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119194099/lost-in-paradise,3.5,-1,Sport,5.11d,1,50,49.44023,-119.5598
"Grana Padano","Raven Wall > Waterline > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114813576/grana-padano,3.5,-1,Sport,5.11d,1,90,49.27828,-117.66089
"Fuzzy Navel","Lonely Pine > Lonely Crags > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118136083/fuzzy-navel,3.5,-1,"Sport, TR",5.10c,1,,49.78025,-119.51216
"Rather jolly actually","(f) Off White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117850854/rather-jolly-actually,3.5,-1,Sport,5.11a,1,65,49.44809,-119.56169
"9. L.W.T","Anchor Crag > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107551152/9-lwt,3.5,-1,"Trad, TR",5.9,1,25,49.4787,-123.7642
Supertramp,"Raptor Wall > Begbie Bluffs > Revelstoke > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114484897/supertramp,3.5,-1,Sport,5.11a,1,85,50.93564,-118.20433
3M,"Sully's Hangout > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106865741/3m,2.5,-1,Sport,5.9,1,75,49.36337,-123.02334
"Jedi Mind Tricks","The Pinnacle Area > Oregon Jack > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108298595/jedi-mind-tricks,3.5,-1,Sport,5.12,1,90,50.6372,-121.4967
"Tubby Ninga","The South Gulley Left Side > Williams Lake's Esler Bluffs > Cariboo > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113281892/tubby-ninga,3.5,-1,Sport,5.7,1,,52.10835,-122.2583
Beg,"Tommy Gun Wall > Rogues Gallery > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114515012/beg,3.5,-1,Sport,5.11c,1,70,49.94046,-123.16358
Mosfuratu,"The Hen House > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112531142/mosfuratu,3.5,-1,Sport,5.11b,1,,50.57212,-120.13874
"Don't Pull to Hard Baby","Lower Slocan Main > Lower Slocan > Slocan Lake Bluffs > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121946639/dont-pull-to-hard-baby,3.5,-1,Sport,5.11a,1,,49.77266,-117.46672
Mansplaining,"The Big Boulder > Waterline > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114497967/mansplaining,3.5,-1,Sport,5.12,1,90,49.27582,-117.66053
"Arch Evader","(c) Screeching Wall > (d) Maternal Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111885276/arch-evader,3.5,-1,Sport,5.11a,1,75,49.44559,-119.56457
"Slices of Quince","(g) The Corridor > (a) The Fortress > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106229243/slices-of-quince,3.0,-1,Sport,5.10d,1,73,49.43607,-119.56779
Synchronicity,"Old Unsorted Routes > Stillwater > Powell River > Sunshine Coast > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106645878/synchronicity,3.5,-1,"TR, Boulder","5.12b V7+",1,15,49.75807,-124.31172
Pneumonic,"Roadside Attraction > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106008486/pneumonic,3.5,-1,Sport,5.11c,1,60,49.2736,-121.9519
"Men in Fedoras","Right > Roche Lake > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108072756/men-in-fedoras,3.5,-1,Sport,5.12c,1,,50.4965,-120.19644
"White Rabbit","Woodstock > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111808444/white-rabbit,2.3,-1,Sport,5.10d,1,30,49.64432,-123.2123
Maniacs,"Zebra Wall > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114281056/maniacs,3.1,-1,Sport,5.10a,1,90,49.3432,-117.84151
"Hillbilly Lovin in the Hay","Lakit Lake > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109749407/hillbilly-lovin-in-the-hay,3.1,-1,Sport,5.11a,1,,49.70586,-115.64954
"White Knuckle Express","(c) Grassy Glades > (h) Small Eastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106229378/white-knuckle-express,2.4,-1,Sport,5.8,1,73,49.44142,-119.56071
"Flying Squirrel","(a) The Terraces > (j) Grand Canyon > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119016042/flying-squirrel,3.1,-1,Sport,5.12a,1,40,49.44181,-119.55762
Viagra,"(c) Go-Anywhere > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111071086/viagra,3.1,-1,Sport,5.10b,1,50,49.44313,-119.56301
Polychronopolous,"Foundation Wall > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105963911/polychronopolous,2.3,-1,Sport,5.10d,1,40,49.90943,-123.15594
"Banana Bypass","(d) Maternal Wall > (d) Maternal Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107145448/banana-bypass,3.1,-1,Sport,5.11c,1,80,49.44543,-119.56434
"Blood and Pepper","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106921541/blood-and-pepper,3.1,-1,Sport,5.12b,1,90,49.7224,-123.1025
"Ellie c'est une fille oui?","Sully's Hangout > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119246027/ellie-cest-une-fille-oui,3.1,-1,Sport,5.9,1,50,49.36337,-123.02334
Deceptive,"The Courtyard > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114457782/deceptive,2.6,-1,Sport,5.10b,1,60,49.71393,-123.09943
"Marcus The Gopher Slayer","Sully's Hangout > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119552803/marcus-the-gopher-slayer,3.3,-1,Sport,5.10c,1,50,49.36337,-123.02334
"Credulous Hedgehog","Electric Avenue > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117541484/credulous-hedgehog,2.9,-1,Sport,5.10d,1,45,49.90291,-123.16106
"What Crag?","Commune > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119405375/what-crag,3.1,-1,Sport,5.10c,1,,49.64551,-123.20855
Besieged,"(d) The Grooves > (a) The Fortress > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108164592/besieged,3.0,-1,Sport,5.11b,1,115,49.43607,-119.56779
"Big Deck Energy","The East Wall > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120500897/big-deck-energy,3.3,-1,Sport,5.6,1,110,49.2814,-121.78585
"Pig Farm","The Circus > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106021968/pig-farm,2.0,-1,Sport,5.10a,1,35,49.9065,-123.1619
"Shits and Giggles in the Lake","The Playground > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114458241/shits-and-giggles-in-the-lake,2.7,-1,Sport,5.10b,1,55,49.71655,-123.09859
"Millennial Falcon","Lynch Bluffs > Grand Forks > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/121944928/millennial-falcon,3.3,-1,Sport,5.9,5,300,49.25518,-118.44521
"Going Commando","The East Wall > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120500936/going-commando,3.3,-1,"Sport, TR",5.6,1,110,49.2814,-121.78585
"Safety Dance","The East Wall > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120545532/safety-dance,3.3,-1,"Sport, TR",5.6,1,100,49.2814,-121.78585
"In The Bubble","Sully's Hangout > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107233496/in-the-bubble,3.1,-1,Sport,5.12-,1,50,49.36337,-123.02334
"Arctic Raven","(f) Raven's Castle > (g) Southern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119855647/arctic-raven,3.3,-1,Sport,5.12a,1,65,49.43903,-119.56173
Kashmir,"Kashmir Wall > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111983947/kashmir,3.3,-1,Sport,5.11c,1,90,49.68313,-123.14363
"Creeping Right","Forgotten Wall > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107775351/creeping-right,2.2,-1,Sport,5.10d,1,80,49.91054,-123.15621
"Moscow Mueller","Reggae Wall > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120805321/moscow-mueller,3.3,-1,Sport,5.10c,1,45,49.07602,-121.71192
"Jack's Crack","Hatzic Prairie > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107203492/jacks-crack,2.7,-1,"Trad, TR",5.8-,1,45,49.2036,-122.2622
"Training Ground","Middle Wall > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120820988/training-ground,3.5,-1,Sport,5.7,1,55,49.0766,-121.71154
Betal,"Open Book Wall > Kinnaird Bluffs > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114510267/betal,3.3,-1,Sport,5.10c,1,90,49.26696,-117.66417
Utility,"(b) Red Tail South > (b) Red Tail Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117910513/utility,3.3,-1,Sport,5.10d,1,90,49.43919,-119.56743
"Riff Raff","Upper Gully > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114446902/riff-raff,3.3,-1,Sport,5.11b,1,85,49.84186,-123.14758
"Feather Quest","Raven Wall > Waterline > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114460057/feather-quest,3.3,-1,Sport,5.12a,1,90,49.27828,-117.66089
"Rat's Tooth","Main Wall > Cedar Park > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118751459/rats-tooth,3.3,-1,Sport,5.11a,1,59,49.77609,-119.53263
"Howe Sweet it is","The Watchtower > Porteau Cove > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114527060/howe-sweet-it-is,3.3,-1,Sport,5.12a,1,100,49.53762,-123.25114
"Small is Beautiful","Conroy's Castle > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105962584/small-is-beautiful,2.0,-1,Sport,5.8-,1,65,49.90989,-123.15665
"Flash Forward","Leaning Tree Edge > South Peak Crags > Chinese Mountains > Quadra Island > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117071956/flash-forward,3.3,-1,Sport,5.10a,1,82,50.1412,-125.26031
Stumpy,"Hassler Crag > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118702283/stumpy,3.3,-1,TR,5.8,1,,55.61555,-121.89393
"Fat Lip","Main Wall > Extew > Terrace > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117585340/fat-lip,3.3,-1,Sport,5.10+,1,65,54.43116,-129.07242
"Road Warrior","(d) Claim-it-All > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117027121/road-warrior,3.3,-1,Sport,5.10d,1,60,49.44911,-119.55532
"Scrotal Cancer","(e) Little White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114222654/scrotal-cancer,3.3,-1,Sport,5.12a,1,60,49.44656,-119.56245
Morpheus,"The West Wing > The Sanctuary > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107539257/morpheus,3.3,-1,Sport,5.12a,1,70,49.7111,-123.1098
"Black Hand of God","(a) Foreplay Left and Centre > Foreplay Cliff > (k) Evergreen Drive Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112288138/black-hand-of-god,3.3,-1,Sport,5.12a/b,1,,49.45248,-119.56587
Skyman,"Lakit Lake > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109749531/skyman,3.3,-1,Sport,5.12d,1,80,49.70586,-115.64954
"You're Only Cheating Yourself","Cat Lake > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106876055/youre-only-cheating-yourself,3.3,-1,Sport,5.12a,1,90,49.81452,-123.11127
"Beer for my Horses","Dead Horse > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109072116/beer-for-my-horses,3.3,-1,"Trad, TR",5.8,1,80,49.29879,-121.96433
"Who's Next?","Fern Hill > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107609287/whos-next,3.3,-1,Sport,5.12b,1,70,49.7224,-123.1025
"Jealous Husband","Cougar Crag > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107288335/jealous-husband,3.3,-1,Sport,5.12a/b,1,40,49.3522,-123.2413
"Split Asunder","(e) Fern Gully > (c) Doctors' Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107266117/split-asunder,3.3,-1,Sport,5.10d,1,,49.44344,-119.56575
Neverland,"Neverland > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119442877/neverland,3.2,-1,Sport,5.12a,1,60,49.72096,-123.13171
"Sagging Bumline","(b) Plum Wall > (a) The Fortress > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106219164/sagging-bumline,2.4,-1,Sport,5.9,1,115,49.43577,-119.56764
"Surfin’ Skaha","(e) Jughaul Wall > (i) Northeastern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117026255/surfin-skaha,3.2,-1,Sport,5.11a,1,50,49.44955,-119.55517
"Pages Edge","Parkland > Mamquam FSR > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114468012/pages-edge,3.2,-1,Sport,5.10c,1,,49.71443,-123.10324
"The Climb Warp","Upper Gully > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113574776/the-climb-warp,3.2,-1,Sport,5.11b,1,110,49.84186,-123.14758
"Bidding War","Backside Area > The Papoose > Shannon Falls > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120730192/bidding-war,3.3,-1,Sport,5.9,1,80,49.66778,-123.16411
"Midnight Run","Tantalus Wall > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/105880822/midnight-run,3.2,-1,"Trad, Sport",5.12a/b,10,680,49.6797,-123.1503
Animal,"Petrifying Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114523527/animal,3.3,-1,Sport,5.12c,1,,49.6437,-123.2121
"The Date","Pulpit Rock > Nelson > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119888140/the-date,3.3,-1,Sport,5.10a,3,,49.50698,-117.30862
"Straight into the Arms of Venus de Milo","(e) The Wave > (g) Southern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106191395/straight-into-the-arms-of-venus-de-milo,3.2,-1,Sport,5.11d,1,50,49.43862,-119.56566
"Just Lead It","(c) Lower Red Tail > (b) Red Tail Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110467105/just-lead-it,2.6,-1,Sport,5.8,1,85,49.43914,-119.56753
"Bonasa Umbellus","Cat Lake > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106876045/bonasa-umbellus,3.2,-1,Sport,5.11c,1,90,49.81452,-123.11127
"Loki's Hiding","Commune > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119481026/lokis-hiding,3.2,-1,Sport,5.9,1,98,49.64551,-123.20855
"Prudence and Pluck","Boondocks > The Pillary > Area 44 > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114432266/prudence-and-pluck,2.9,-1,Sport,5.10c,1,70,49.89459,-123.16407
"Under Pressure","The East Wall > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120381215/under-pressure,3.2,-1,Sport,5.11a,1,50,49.2814,-121.78585
Badger,"Waterfall Walls > Castlegar > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114280775/badger,3.3,-1,Sport,5.9,1,50,49.3441,-117.83936
"Bangers and Mash","Conroy's Castle > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114528713/bangers-and-mash,3.3,-1,Sport,5.10b,1,65,49.90989,-123.15665
"Solstice Delirium","Electric Avenue > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117531748/solstice-delirium,3.2,-1,Sport,5.11b,1,90,49.90291,-123.16106
"Twin Cracks","Main Wall (Left Portion) > Kitselas > Terrace > Northern BC > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117008834/twin-cracks,3.2,-1,"Trad, TR",5.8,1,50,54.54909,-128.49645
"Painted Bird","(a) Great White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117074750/painted-bird,3.3,-1,Sport,5.12b,1,80,49.44231,-119.56166
"True Love","Boulder Gully > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113658656/true-love,3.2,-1,Sport,5.11d,1,110,49.7098,-123.1406
"In the Skin of a Lion","(a) Great White > (f) White Walls > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117074813/in-the-skin-of-a-lion,3.3,-1,Sport,5.12d,1,75,49.44231,-119.56166
"All Black Crotch Rocket","Lower Road Side Wall > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119053830/all-black-crotch-rocket,3.2,-1,Sport,5.10c,1,45,49.07718,-121.71184
"Bobby Lust","Horne Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119540620/bobby-lust,3.3,-1,Sport,5.11d,1,,49.33354,-124.69099
"Where’s the Beach","(b) Muscle Beach > (d) Maternal Group > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/117313833/wheres-the-beach,3.2,-1,Sport,5.12a,1,45,49.4455,-119.56701
Octagon,"Rabbit Wall > Begbie Bluffs > Revelstoke > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114484989/octagon,3.2,-1,Sport,5.10b,1,85,50.93694,-118.20899
"Forty and Something","Raptor Wall > Begbie Bluffs > Revelstoke > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114483710/forty-and-something,3.2,-1,Sport,5.10b,2,150,50.93564,-118.20433
"Unfinished Business","Left Walls > Main Walls > Mt Wells > Victoria > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114978526/unfinished-business,3.3,-1,Sport,5.10a,1,100,48.43601,-123.55927
"Trunk Monkey","Forgotten Wall > Chek > Sea to Sky (Squamish to Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112083912/trunk-monkey,3.0,-1,Sport,5.12a,1,60,49.91054,-123.15621
"The Engagement","Pulpit Rock > Nelson > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114781273/the-engagement,3.3,-1,Sport,5.10b,3,120,49.50698,-117.30862
"Twisted T","Middle Wall > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119053911/twisted-t,3.3,-1,Sport,5.10c,1,,49.0766,-121.71154
"Suicide Bomber","Lakit Lake > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109749155/suicide-bomber,3.2,-1,Sport,5.12a,1,40,49.70586,-115.64954
"What The Dog Saw","Knuckle Head > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107288417/what-the-dog-saw,3.3,-1,Sport,5.11+,1,50,49.35851,-123.23414
"Where's Roxie","Fatty Bolger and Ferret's Folly > The Smoke Bluffs > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106880420/wheres-roxie,3.2,-1,"Sport, TR",5.11a,1,80,49.7068,-123.142
Tweezers,"Prickly Pear Canyon > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107553235/tweezers,3.2,-1,Sport,5.9,1,45,50.7916,-121.1757
"Goin' Sailing","(c) The Belfry > (j) Grand Canyon > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106406669/goin-sailing,3.0,-1,Sport,5.12a,1,60,49.44188,-119.55666
"Return to Sender","Lakit Lake > Kootenays East (Kimberly/Cranbrook) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109749391/return-to-sender,3.2,-1,Sport,5.11d,1,70,49.70586,-115.64954
"Midnight Oil","Left Centre > Roche Lake > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108071689/midnight-oil,3.3,-1,"Sport, TR",5.10a,1,,50.49659,-120.19671
Juice,"Right > Roche Lake > Kamloops > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108072799/juice,3.3,-1,Sport,5.11a,1,,50.4965,-120.19644
Trad-jectory,"(f) Raven's Castle > (g) Southern Crags > Skaha > Okanagan > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106474179/trad-jectory,3.3,-1,Sport,5.11c,1,60,49.43903,-119.56173
