Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Dont Let Them Take Me Now","Dimension X > Silver Lake > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110919859/dont-let-them-take-me-now,3.0,-1,Boulder,"V3 PG13",1,20,49.31969,-121.42601
"Under The Cosh","Tranquility Boulder > Campbell Lake Trail Boulders > Harrison Hot Springs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110490178/under-the-cosh,3.0,-1,Boulder,V1,1,15,49.2964,-121.7847
"Hands Off Jugs","Downhill sectors: Tier 2 > Downhill Sectors (The Tiers) > Godman Creek > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122196950/hands-off-jugs,3.0,-1,Boulder,V0,1,12,49.3521,-123.2288
"Along for the Ride","(h) The Octagon > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122284968/along-for-the-ride,3.0,-1,Boulder,V0,1,5,49.68144,-123.15139
"28th Place","(e) Survivor > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122284615/28th-place,3.0,-1,Boulder,V0,1,6,49.6796,-123.15276
"Fully Monty","Downhill sectors: Tier 2 > Downhill Sectors (The Tiers) > Godman Creek > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122196953/fully-monty,3.0,-1,Boulder,V1,1,15,49.3521,-123.2288
"Cloudy with a chance of blood","Buntzen Lake Bouldering > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108293885/cloudy-with-a-chance-of-blood,3.0,-1,Boulder,V4-5,1,10,49.3689,-122.8577
"Girlfriend Clothes","Upper Forest Boulders > Campbell Lake Trail Boulders > Harrison Hot Springs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110698514/girlfriend-clothes,3.0,-1,Boulder,V1,1,,49.2964,-121.7847
"Flame of Anor","Shipwreck Boulders > Cobbles Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108066158/flame-of-anor,3.0,-1,Boulder,V4,1,,49.3594,-121.4587
300,"Buntzen Lake Bouldering > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108293785/300,3.0,-1,Boulder,V4,1,12,49.3689,-122.8577
"Pot of Gold","Campground Boulders > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106417108/pot-of-gold,3.0,-1,Boulder,V2,1,,49.62679,-125.08622
Quorra,"The Metropolis > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109000943/quorra,3.0,-1,Boulder,V4,1,15,49.35819,-121.56763
pumpkin,"Stave Lake Dam Trail > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108305655/pumpkin,3.0,-1,Boulder,V2,1,6,49.2341,-122.3507
Munjil,"Sleight of Hand Boulder > Sleight of Hand Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108743426/munjil,3.0,-1,Boulder,V3,1,,49.34949,-121.58129
Lavondyss,"The Metropolis > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/109365149/lavondyss,3.0,-1,Boulder,V3-4,1,,49.35819,-121.56763
Unknown6,"Shipwreck Boulders > Cobbles Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108068502/unknown6,3.0,-1,Boulder,V4,1,,49.3594,-121.4587
"Black Hole","Shipwreck Boulders > Cobbles Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108062733/black-hole,3.0,-1,Boulder,V4-5,1,,49.3594,-121.4587
Frostbite,"Devil's Club > The Warm Up Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108612467/frostbite,3.0,-1,Boulder,V4,1,,49.34944,-121.58149
"Phantom Sting","Stave Lake Dam Trail > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108306050/phantom-sting,3.0,-1,Boulder,V3-4,1,12,49.2341,-122.3507
"Levitation Extension","Levitation Boulder > Campbell Lake Trail Boulders > Harrison Hot Springs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107422747/levitation-extension,3.0,-1,Boulder,V4-5,1,,49.2964,-121.7847
"Chew Boogie","Campground Boulders > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106783778/chew-boogie,3.0,-1,Boulder,V1,1,,49.62679,-125.08622
"The Afternoon Stumble","Shinobi Gardens > Silver Lake > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108195372/the-afternoon-stumble,3.0,-1,Boulder,"V4- PG13",1,20,49.3163,-121.4151
Bleausard,"Hot Springs Boulders > Harrison Hot Springs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107493586/bleausard,3.0,-1,Boulder,V3-4,1,,49.3046,-121.7946
"Russian Rocket","Campground Boulders > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106783857/russian-rocket,3.0,-1,Boulder,V4,1,,49.62679,-125.08622
Unknown1,"Shipwreck Boulders > Cobbles Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108062720/unknown1,3.0,-1,Boulder,V4,1,,49.3594,-121.4587
"Roadside Overhang","Slesse Creek Bouldering > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106465366/roadside-overhang,3.0,-1,Boulder,V0-1,1,20,49.07734,-121.71151
"Purple Racism","Campground Boulders > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106783747/purple-racism,3.0,-1,Boulder,V2,1,,49.62679,-125.08622
Unknown2,"Shipwreck Boulders > Cobbles Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108062742/unknown2,3.0,-1,Boulder,V3,1,,49.3594,-121.4587
Logo,"Downhill Sectors: Tier 1 > Downhill Sectors (The Tiers) > Godman Creek > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106821854/logo,3.0,-1,Boulder,V4,1,,49.3521,-123.2288
"Fired Up","The Bloc > Cobbles Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108225094/fired-up,3.0,-1,Boulder,V4,1,12,49.3594,-121.4587
"Big Zunga","Zunga Bouldering Wall > Chehalis River Gorge > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107698173/big-zunga,3.0,-1,Boulder,V4,1,25,49.3001,-121.9367
Unknown9,"Shipwreck Boulders > Cobbles Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108068659/unknown9,3.0,-1,Boulder,V4,1,,49.3594,-121.4587
"Air Supply","Road Rage Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107260237/air-supply,3.0,-1,Boulder,V2+,1,,49.34944,-121.58155
Unknown8,"Shipwreck Boulders > Cobbles Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108068536/unknown8,3.0,-1,Boulder,V4-5,1,,49.3594,-121.4587
Crimp,"Campground Boulders > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106783773/crimp,3.0,-1,Boulder,V1-,1,,49.62679,-125.08622
"Fired Up SDS","The Bloc > Cobbles Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108225103/fired-up-sds,3.0,-1,Boulder,V4-5,1,,49.3594,-121.4587
Corridor,"Campground Boulders > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106783603/corridor,3.0,-1,Boulder,V3,1,,49.62679,-125.08622
"Circus Maximus","The Balcony Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106834285/circus-maximus,3.0,-1,Boulder,V4-5,1,40,49.3495,-121.58145
"Choice Cherry","No Baditudes > Solitude Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107095248/choice-cherry,3.0,-1,Boulder,V0-1,1,15,49.34964,-121.58081
"Phantom Zone","Smallville > Sleight of Hand Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107071324/phantom-zone,3.0,-1,Boulder,V4-5,1,,49.34963,-121.58107
"General Zod","Smallville > Sleight of Hand Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107071317/general-zod,3.0,-1,Boulder,V4,1,,49.34963,-121.58107
Deliverance,"Hillside Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106776060/deliverance,3.0,-1,Boulder,V2,1,,49.34955,-121.58119
Squeezery,"Upper Forest Boulders > Campbell Lake Trail Boulders > Harrison Hot Springs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107401393/squeezery,3.0,-1,Boulder,V4-5,1,,49.2964,-121.7847
"Detention with Mr. K","Mr. K > The Warm Up Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107074972/detention-with-mr-k,3.0,-1,Boulder,V4,1,15,49.34962,-121.58101
"Noname Baby (Low)","Campground Boulders > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106783761/noname-baby-low,3.0,-1,Boulder,V1,1,,49.62679,-125.08622
Restless,"Campground Boulders > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106783743/restless,3.0,-1,Boulder,V3-,1,,49.62679,-125.08622
"Asylum Arete","Goldfinger > Goldfinger Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106442732/asylum-arete,3.0,-1,Boulder,V2,1,20,49.34949,-121.58129
"Cave Dweller","Cabin Fever Boulders > Silver Lake > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106651644/cave-dweller,3.0,-1,Boulder,V4,1,,49.3595,-121.4723
"99 ways to Die","Sherman Boulders > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106427390/99-ways-to-die,3.0,-1,Boulder,V2,1,,49.6268,-125.0863
"Blade Runner","East Boulders > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106344445/blade-runner,3.0,-1,Boulder,V3,1,7,49.2817,-121.7888
"Pyramid Peeks","Campground Boulders > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106412943/pyramid-peeks,3.0,-1,Boulder,V2,1,,49.62679,-125.08622
"The Green Journey","Slug Boulder > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106868929/the-green-journey,3.0,-1,Boulder,V3+,1,80,50.3174,-122.8038
"RH Positive","Lake of the Woods Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106342854/rh-positive,3.0,-1,Boulder,V0,1,10,49.4087,-121.4507
"The Green Mile","Slug Boulder > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106473473/the-green-mile,3.0,-1,Boulder,V3,1,35,50.3174,-122.8038
"Slight of Pie","Pale Face > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106415970/slight-of-pie,2.8,-1,Boulder,V4+,1,,49.34949,-121.58175
"Pistol Grip Traverse","Split Tip > Goldfinger Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106399248/pistol-grip-traverse,2.8,-1,Boulder,V0+,1,,49.34953,-121.58144
Hole-istic,"Lake of the Woods Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106343163/hole-istic,3.0,-1,Boulder,V0+,1,20,49.4087,-121.4507
"Sanity Slab","Goldfinger > Goldfinger Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106442748/sanity-slab,3.0,-1,Boulder,V0+,1,18,49.34949,-121.58129
"Little Tree","Cosmic Boulder > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106475414/little-tree,3.0,-1,Boulder,V4,1,15,50.3174,-122.8038
"Nut Cracker","Sherman Boulders > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106427377/nut-cracker,3.0,-1,Boulder,V1,1,,49.6268,-125.0863
"The Beak","Lake of the Woods Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106343156/the-beak,3.0,-1,Boulder,V1,1,15,49.4087,-121.4507
"Eye In the Pyramid","Lake of the Woods Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106341638/eye-in-the-pyramid,3.0,-1,Boulder,V0+,1,13,49.4087,-121.4507
Tusk,"Yosemite Boulder > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106476263/tusk,3.0,-1,Boulder,V4,1,12,50.3174,-122.8038
"The Yellow Cave -Lip traverse","Lake of the Woods Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106339603/the-yellow-cave-lip-traverse,3.0,-1,Boulder,V3,1,10,49.4087,-121.4507
"Side winder","Sherman Boulders > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106427402/side-winder,3.0,-1,Boulder,V1,1,,49.6268,-125.0863
"Gaia Traverse","The Gaia Boulder > Gaia Boulders > Lemurs > Silver Lake > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107065126/gaia-traverse,3.0,-1,Boulder,V4,1,,49.3203,-121.4123
"The Deer Hunter","Rambo Boulders > Cobbles Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106442640/the-deer-hunter,3.0,-1,Boulder,V3+,1,,49.3594,-121.4587
Enchanter,"East Boulders > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106293917/enchanter,3.0,-1,Boulder,V4,1,10,49.2817,-121.7888
"Rail Ride","Cosmic Boulder > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106474288/rail-ride,3.0,-1,Boulder,V3,1,16,50.3174,-122.8038
"Flake Crack","The Left Side > Highway 7 Boulders > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106462659/flake-crack,3.0,-1,Boulder,V0-1,1,20,49.3593,-121.599
"Front Traverse","Sherman Boulders > Comox Lake > Vancouver Island > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106427396/front-traverse,3.0,-1,Boulder,V2+,1,,49.6268,-125.0863
"Crack Pipers","Crackalicious Boulder > Silver Lake > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106742668/crack-pipers,3.0,-1,Boulder,V4,1,,49.3163,-121.4151
"The Puzzler","Cabin Fever Boulders > Silver Lake > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106586224/the-puzzler,3.0,-1,Boulder,V3,1,,49.3595,-121.4723
"Shining The Jewel","Lake of the Woods Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106342350/shining-the-jewel,3.0,-1,Boulder,V0+,1,12,49.4087,-121.4507
"Finger Feast","East Boulders > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106371982/finger-feast,3.0,-1,Boulder,V3-4,1,15,49.2817,-121.7888
"Brock's Crooked Arete","Rambo Boulders > Cobbles Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106450317/brocks-crooked-arete,3.0,-1,Boulder,V2+,1,,49.3594,-121.4587
"Red Balls","Crackalicious Boulder > Silver Lake > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106742681/red-balls,3.0,-1,Boulder,V4,1,,49.3163,-121.4151
Rupture,"Lake of the Woods Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106459751/rupture,3.0,-1,Boulder,V0-,1,13,49.4087,-121.4507
"High Arete Left","The Left Side > Highway 7 Boulders > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106477706/high-arete-left,3.0,-1,Boulder,V4,1,,49.3593,-121.599
"Traverse in the Woods","The Left Side > Highway 7 Boulders > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106463567/traverse-in-the-woods,3.0,-1,Boulder,V3,1,60,49.3593,-121.599
Pac-man,"The Big Bang Boulders > Old Hope Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106487819/pac-man,3.0,-1,Boulder,V4,1,,49.3635,-121.5432
"Pop Tart","Cosmic Boulder > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106219190/pop-tart,3.0,-1,Boulder,V3,1,10,50.3174,-122.8038
"High Arete","The Left Side > Highway 7 Boulders > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106463576/high-arete,3.0,-1,Boulder,V2,1,18,49.3593,-121.599
"Affirmative Action","Affirmative Action Boulders > Ground Zero Boulders > Old Hope Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106476888/affirmative-action,3.0,-1,Boulder,V3-4,1,,49.3629,-121.55005
"BFA Direct","Big Sky Boulder > Old Hope Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106337815/bfa-direct,3.0,-1,Boulder,V4-5,1,,49.3623,-121.5569
"Kelly's Way","Way Boulder > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106473519/kellys-way,3.0,-1,Boulder,V2,1,10,50.3174,-122.8038
"Lip Traverse","Affirmative Action Boulders > Ground Zero Boulders > Old Hope Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106476937/lip-traverse,3.0,-1,Boulder,V2,1,,49.3629,-121.55005
"Smear Traverse","(c) Titanic North > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122721261/smear-traverse,3.0,-1,Boulder,V1,1,,49.67934,-123.15323
"No Paddle","Upper Creekside Boulders > East Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122645848/no-paddle,3.0,-1,Boulder,V3,1,10,49.35541,-123.2389
"Fridge Magnet","Peabody Boulders > East Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122645748/fridge-magnet,3.0,-1,Boulder,V3,1,8,49.3536,-123.23903
"Handible Lecture","The Missing Boulders > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/122663211/handible-lecture,3.0,-1,Boulder,V4,1,10,49.6465,-123.2051
"Stu's Dyke","(c) Titanic North > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112033366/stus-dyke,2.0,-1,Boulder,V0,1,,49.67934,-123.15323
"Tropic Thunder","Lower Talus Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107595505/tropic-thunder,2.8,-1,Boulder,V4,1,,49.3495,-121.58183
"Sling Blade","Mini Blade > Bear Skull Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106776034/sling-blade,2.7,-1,Boulder,V4-,1,,49.34954,-121.58126
"The Boss","SFU Boulders > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119830793/the-boss,2.8,-1,Boulder,V0-1,1,10,49.274,-122.92948
"Spotters on Strike","(g) Black Dyke > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114963602/spotters-on-strike,2.8,-1,Boulder,"V0 R",1,24,49.68113,-123.15165
Taïga,"Boreal Boulder > Lower Right Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119138382/taiga,2.8,-1,Boulder,V3,1,14,49.35798,-121.51295
"Dino Riders","Warm Up Area > Lower Left Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119227414/dino-riders,2.8,-1,Boulder,V0,1,8,49.35798,-121.51294
"Salmon Belly","River Boulder > Upper Right Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118924375/salmon-belly,2.8,-1,Boulder,V4,1,1,49.35798,-121.51297
"Furiously Happy","Upper Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113174140/furiously-happy,2.8,-1,Boulder,V3,1,,49.28072,-121.96117
Carmel,"Traverse Wall > Murrin Park > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107790242/carmel,2.8,-1,Boulder,V2,1,17,49.6464,-123.2053
"Smallville Traverse","Smallville > Sleight of Hand Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106778653/smallville-traverse,2.8,-1,Boulder,V2-,1,,49.34963,-121.58107
"The Fang","East Boulders > Harrison Bluffs > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106288937/the-fang,2.8,-1,Boulder,V3,1,10,49.2817,-121.7888
"The Squeeze","Sleight of Hand Boulder > Sleight of Hand Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106735978/the-squeeze,2.8,-1,Boulder,V4,1,,49.34949,-121.58129
"Moon Moves","Slug Boulder > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106473492/moon-moves,2.8,-1,Boulder,V2,1,10,50.3174,-122.8038
"White Bread","(f) Viper > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/111903783/white-bread,2.4,-1,Boulder,V1,1,15,49.68055,-123.15214
"Memory Hotel","(p) Heartbreak Hotel > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112033431/memory-hotel,2.5,-1,Boulder,V2,1,,49.68263,-123.15031
"Boston Bruins","Bear Skull Boulders > Bear Skull Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106448300/boston-bruins,2.4,-1,Boulder,V3,1,,49.34948,-121.58129
"Big Bottoms","(c) Titanic North > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114116817/big-bottoms,2.2,-1,Boulder,V2,1,,49.67934,-123.15323
"Jer's Extension","(c) Titanic North > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/112157945/jers-extension,2.6,-1,Boulder,V4,1,20,49.67934,-123.15323
"Ativan Fan","The Arena > The Grid > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/110604523/ativan-fan,2.6,-1,Boulder,V3,1,12,49.35819,-121.56763
"Love Handles","Lower Talus Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107633556/love-handles,2.7,-1,Boulder,V1,1,10,49.3495,-121.58183
"Stretch Marks","Lower Talus Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107633593/stretch-marks,2.7,-1,Boulder,V2+,1,,49.3495,-121.58183
"Third Wheel","SFU Boulders > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/120526193/third-wheel,2.7,-1,Boulder,V0,1,10,49.274,-122.92948
"Middle Age Spread","West Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119325723/middle-age-spread,2.7,-1,Boulder,V4,1,10,49.35219,-123.24129
"Rock McDirt","The Chamber > Lower Right Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118694534/rock-mcdirt,2.7,-1,Boulder,V4,1,,49.35798,-121.51295
"Simple Shine","Simian > East Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119021792/simple-shine,2.7,-1,Boulder,V0-,1,8,49.3525,-123.24038
"Block Head","Green Eggs and Sam > East Side Boulders > Cypress Falls > Vancouver > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119022067/block-head,2.8,-1,Boulder,V1,1,10,49.35263,-123.24064
Lowdown,"(d) Thighmaster > Grand Wall Boulders > Stawamus Chief > Squamish > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118666381/lowdown,2.7,-1,Boulder,V1,1,,49.67959,-123.15312
"The Block","Sleight of Hand Boulder > Sleight of Hand Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/119234703/the-block,2.7,-1,Boulder,V4,1,,49.34949,-121.58129
"Get Low","Warm Up Area > Lower Left Stacks > The Stacks > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/118899613/get-low,2.7,-1,Boulder,V3,1,2,49.35798,-121.51294
Stoneblasted,"Upper Slide > Elbow Lake Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/113536302/stoneblasted,2.7,-1,Boulder,V3+,1,,49.28072,-121.96117
"Ladybug Traverse","Ladybird Roof > Ladybird Creek Boulders > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114598923/ladybug-traverse,2.7,-1,Boulder,V2,1,,49.42336,-117.72904
"Ladybird Roof Left","Ladybird Roof > Ladybird Creek Boulders > Kootenays West > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/114598952/ladybird-roof-left,2.7,-1,Boulder,V4-5,1,,49.42336,-117.72904
"Homer J.","Slesse Creek Bouldering > Slesse Creek > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106723077/homer-j,2.7,-1,Boulder,V3,1,,49.07734,-121.71151
Solitoodles,"Solitude Boulder > Solitude Sector > Hunter Creek Bouldering > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/108131599/solitoodles,2.7,-1,Boulder,V4,1,15,49.34949,-121.58129
"Sugar Cube Traverse","Sugar Cube > Pemberton Boulders > Sea to Sky (North of Whistler) > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/106473504/sugar-cube-traverse,2.7,-1,Boulder,V0+,1,30,50.3174,-122.8038
KFC,"KFC Boulder > Lemurs > Silver Lake > Fraser Valley > British Columbia > Canada > North America > International",https://www.mountainproject.com/route/107144932/kfc,2.7,-1,Boulder,V3-,1,,49.3203,-121.4123
