Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Bendin' Corners","The Flu > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/117991691/bendin-corners,2.6,-1,Boulder,V3,1,,39.30377,-111.17871
Shorty,"Copperhead Boulder > Secret Garden > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105739955/shorty,1.5,-1,Boulder,V0,1,10,40.57212,-111.77269
"Weigand's Slab Right","Farside > Far Side > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118658985/weigands-slab-right,3.1,-1,Boulder,V2,1,12,40.57069,-111.75683
"Red Stain","Red Patina Boulder > East Gate Boulders > Gate Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119861906/red-stain,2.9,-1,Boulder,V4,1,10,40.57172,-111.75184
"East Face","House Boulder > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106567657/east-face,2.5,-1,Boulder,V1,1,15,40.44441,-111.70069
"Dave’s Arete","Lions head boulder > South Central Utah > Utah",https://www.mountainproject.com/route/120967813/daves-arete,3.3,-1,Boulder,V1,1,12,38.29208,-111.49236
"Barker's Beauties","Baby's Got Biceps Boulder > Price Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107765618/barkers-beauties,2.9,-1,Boulder,V4,1,10,39.78091,-110.92513
"Ping Pong","Large Chinese Boulder > Chinese Boulders > White Pine North > White Pine Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105835165/ping-pong,2.0,-1,Boulder,V1,1,15,40.5754,-111.689
"Back Alley","The Black Box > Big Bend Bouldering Area > River Road > Southeast Utah > Utah",https://www.mountainproject.com/route/112386213/back-alley,2.3,-1,Boulder,"V0 PG13",1,,38.65078,-109.48395
"Knights of Sidonia","Habitat for Humanity > Mario Land > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/118228050/knights-of-sidonia,2.7,-1,Boulder,V4,1,10,37.07706,-113.63089
"Grateful Dead","Raiden Area > Left Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/108172519/grateful-dead,2.8,-1,Boulder,V4,1,15,39.28268,-111.23307
"Dragons Mouth","Dragon Rock > Zion Bouldering > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/121917098/dragons-mouth,3.3,-1,Boulder,V1,1,13,37.20497,-112.9856
Clockwork,"Farside > Far Side > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119736440/clockwork,3.3,-1,Boulder,V4,1,10,40.57069,-111.75683
"Mighty Mouse","Invert Offwidth Boulder Circuit > Kane Springs Canyon > Southeast Utah > Utah",https://www.mountainproject.com/route/120286399/mighty-mouse,3.3,-1,Boulder,V0,1,15,38.5232,-109.60239
"The Power of One","Golden Boulder > Land of a Thousand Boulders > Triassic > Central Utah > Utah",https://www.mountainproject.com/route/106668491/the-power-of-one,3.0,-1,Boulder,"V0 PG13",1,10,39.33663,-110.74258
Dovile,"Skeptic's Truth Boulder > Zion Bouldering > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/114393705/dovile,3.3,-1,Boulder,V4-5,1,8,37.20529,-112.98458
"Plan B","Invert Offwidth Boulder Circuit > Kane Springs Canyon > Southeast Utah > Utah",https://www.mountainproject.com/route/116221575/plan-b,3.3,-1,Boulder,V4,1,10,38.5232,-109.60239
"First Overhang","The Standard Overhang Boulder > Gate Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109515831/first-overhang,1.8,-1,Boulder,V0,1,,40.57195,-111.75315
Batman,"Bat Cave/ Throne/ Grease Boulders > Cart Bridge Boulders > Flaming Gorge > Northeast Utah > Utah",https://www.mountainproject.com/route/112892763/batman,3.3,-1,Boulder,V4-5,1,,40.91104,-109.43643
"Year of the Spamb - Right Variation","South of Chutes > White Pine Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120703639/year-of-the-spamb-right-variation,2.7,-1,Boulder,V4,1,,40.57361,-111.69281
"Chief Oshkosh","Shadows > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118774872/chief-oshkosh,3.3,-1,Boulder,V2,1,13,40.56852,-111.72008
"Iron Maiden","Blanding Boulders > Blanding > Southeast Utah > Utah",https://www.mountainproject.com/route/111879125/iron-maiden,3.3,-1,Boulder,"V1 R",1,,37.57356,-109.5574
"Dark Hole","Road Boulder > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/110109326/dark-hole,2.3,-1,Boulder,V4,1,10,39.30746,-111.11475
"The Breezeway","The Round Room Boulder > East Gate Boulders > Gate Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111137946/the-breezeway,2.7,-1,Boulder,V2,1,15,40.57196,-111.75316
"Snowboarding Through the Sand","Sand Dune Wall > Sand Dune Arch Area (Bouldering) > Arches National Park > Southeast Utah > Utah",https://www.mountainproject.com/route/114938288/snowboarding-through-the-sand,3.3,-1,Boulder,V1,1,10,38.76474,-109.58137
"Buoux Arete","Buoux Area > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107152260/buoux-arete,2.7,-1,Boulder,V4,1,12,39.30718,-111.18428
"Slabbed Crimper","House Boulder > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106505306/slabbed-crimper,2.8,-1,Boulder,V4,1,,40.44441,-111.70069
"Hidden Pleasures","Table Top Boulder > Scattered Boulders Area > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110106153/hidden-pleasures,3.3,-1,Boulder,V3,1,,37.04889,-113.51212
"Baby House","Crackhouse > Southeast Utah > Utah",https://www.mountainproject.com/route/113728640/baby-house,3.3,-1,Boulder,V2,1,20,38.58924,-109.69932
"Matt Problem","The Wasatch Resort > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120470407/matt-problem,3.2,-1,Boulder,V4,1,,40.56959,-111.76613
Ragnarok,"Ribcage Boulder > Central Parking Area > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110179751/ragnarok,3.2,-1,Boulder,V4,1,,37.0471,-113.5153
"Bottle o' Fun","Topus Boulder > Topus Mountain > Bouldering > Ibex > West Desert > Utah",https://www.mountainproject.com/route/105992834/bottle-o-fun,3.2,-1,Boulder,V1,1,25,39.35297,-112.56316
"Jonathan's Slab","Shothole Boulder > Buzz Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119184769/jonathans-slab,3.2,-1,Boulder,V3,1,18,40.57131,-111.7548
"Joan of Arc","The Convent > Pioneer Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109816240/joan-of-arc,2.9,-1,Boulder,V2,1,10,37.11536,-113.57725
"Himalayan Quartz","Western Washing Machine Boulder > The Wash Boulders > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/114348437/himalayan-quartz,3.2,-1,Boulder,V4+,1,12,39.3077,-111.12999
"Red Riot","Endeavor Boulder > Ogden Boulder Field > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/120468622/red-riot,3.3,-1,Boulder,V4,1,,41.2295,-111.9246
"Venghazi Kick","Dark Canyon > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/111851493/venghazi-kick,3.0,-1,Boulder,V4,1,9,39.31165,-111.18872
"Dem Come","The Wasatch Resort > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118764767/dem-come,3.3,-1,Boulder,V4-5,1,18,40.56959,-111.76613
"Pez Dispenser","Monkey Boy Area > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112410926/pez-dispenser,2.5,-1,Boulder,V4,1,10,37.06753,-113.63276
Marmalade,"Marmalade Boulder > Red Ledges > Diamond Fork Canyon > Spanish Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117379114/marmalade,3.3,-1,Boulder,V2+,1,15,40.08015,-111.40318
Thunderbird,"Chris Castle Mountain > Three Peaks > Cedar City > Southwest Utah > Utah",https://www.mountainproject.com/route/106982045/thunderbird,3.3,-1,"TR, Boulder","V4 R",1,30,37.75563,-113.17632
"Digitus Immobilus traverse","Nintendo Boulder > Green Canyon Bouldering > Green Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113690864/digitus-immobilus-traverse,3.3,-1,Boulder,V4+,1,20,41.77148,-111.74368
"Tricuspid Clingon","Cherry Creek Boulders > Cherry Creek Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110946139/tricuspid-clingon,3.2,-1,Boulder,V3-4,1,15,41.9246,-111.7412
Koro,"Main Attraction Boulder > Central Parking Area > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110070953/koro,3.0,-1,Boulder,V2,1,,37.0471,-113.51566
"The Mule","The Slab > Upper Boulder Field > Ogden Boulder Field > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108108501/the-mule,3.2,-1,Boulder,V3,1,,41.21545,-111.92372
He-Man,"He-Man Boulder > Bouldering > Rock Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118764006/he-man,3.3,-1,Boulder,V3,1,,40.26481,-111.62388
"Ragnarok Warm up right","Ragnarock > The Wash > Swett Hills > Cedar City > Southwest Utah > Utah",https://www.mountainproject.com/route/112225004/ragnarok-warm-up-right,3.2,-1,Boulder,V3-4,1,9,37.64602,-113.27377
"Reverse Traverse","Roof Boulder > The Roof Area > D. 2nd Roadside Pullout > 1. Roadside Boulders > Big Water Boulders > Glen Canyon > South Central Utah > Utah",https://www.mountainproject.com/route/112255640/reverse-traverse,3.2,-1,Boulder,V4,1,20,37.06825,-111.60575
"Daily Special Direct","First Born Boulder > Central Parking Area > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110071213/daily-special-direct,3.3,-1,Boulder,V3,1,,37.04727,-113.51528
Dreamatorium,"Finicky Boulder > Central Parking Area > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110071160/dreamatorium,3.3,-1,Boulder,V4,1,,37.04694,-113.5157
"Black Gate","Stratagem > Big Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/105741827/black-gate,3.3,-1,Boulder,V2,1,,40.6193,-111.789
"Red XIII","Ribcage Boulder > Central Parking Area > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110179746/red-xiii,3.3,-1,Boulder,V3-4,1,,37.0471,-113.5153
Vanguardian,"The Globe > Zion Bouldering > Zion National Park > Southwest Utah > Utah",https://www.mountainproject.com/route/110351231/vanguardian,2.8,-1,Boulder,V1,1,20,37.20222,-112.98894
"Right Arete","Gate Boulder > Gate Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109515854/right-arete,2.4,-1,Boulder,V0,1,,40.57179,-111.75293
"Goatee Traverse","Area 51 > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/106312706/goatee-traverse,2.4,-1,Boulder,V3+,1,20,39.30641,-111.11371
Disorder,"Hidden Boulder > Lower Boulder Field > Ogden Boulder Field > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109386704/disorder,2.5,-1,Boulder,V2,1,12,41.21941,-111.9281
"Downclimb arete","All Thumbs Boulder > Secret Garden > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118919781/downclimb-arete,2.1,-1,Boulder,V0,1,,40.57226,-111.7727
"Guns and Peanut Butter","Guns and Peanut Butter Boulder > Sentinel Area > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/118607362/guns-and-peanut-butter,2.7,-1,Boulder,V4,1,,37.06819,-113.62767
"Tic Tac","The Tic Tac > Sentinel Area > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/118591182/tic-tac,1.9,-1,Boulder,V0-1,1,,37.06964,-113.62731
Powderbird,"Sam Trap Boulder > Snowbird Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110613483/powderbird,2.1,-1,Boulder,V1,1,10,40.57888,-111.67704
"Smooth Sailing","The Wasatch Resort > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118764778/smooth-sailing,3.0,-1,Boulder,V4,1,12,40.56959,-111.76613
Jibber,"Ripple > Tee Pee Area > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/107900293/jibber,2.2,-1,Boulder,V2,1,,37.0657,-113.63044
"Center Slab/""Blue Suede Knickers""","The Wasatch Resort > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118687756/center-slabblue-suede-knickers,2.9,-1,Boulder,V3,1,12,40.56959,-111.76613
"Greased Lightning","Monkey Boy Area > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112477092/greased-lightning,2.7,-1,Boulder,V3,1,12,37.06753,-113.63276
"Tender Foot","Boy Scout Cave > Pioneer Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109932995/tender-foot,2.9,-1,Boulder,V0-1,1,17,37.11549,-113.57761
"Shoko the Lichen Dino","Main Attraction Boulder > Central Parking Area > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110071001/shoko-the-lichen-dino,3.0,-1,Boulder,V3,1,,37.0471,-113.51566
"Truffle Shuffle","Truffle Boulder > Land of a Thousand Boulders > Triassic > Central Utah > Utah",https://www.mountainproject.com/route/105904211/truffle-shuffle,3.0,-1,Boulder,V4,1,14,39.33604,-110.74009
"Tiny Dancing Flakes in the Golden Morning Light","Moose Boulders > White Pine South > White Pine Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/111113294/tiny-dancing-flakes-in-the-golden-morning-light,3.0,-1,Boulder,V1,1,15,40.57332,-111.68608
"Fire and Ice","Little Rock Canyon Boulders > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108073535/fire-and-ice,2.9,-1,Boulder,V4,1,15,40.28631,-111.62835
"Boulder  2","Little Mill Boulders > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106536815/boulder-2,3.0,-1,Boulder,V4,1,,40.45004,-111.66932
"Jason Variation","Farside > Far Side > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118685305/jason-variation,2.8,-1,Boulder,V2,1,,40.57069,-111.75683
Chickenhead,"Sweet Boulder > Land of a Thousand Boulders > Triassic > Central Utah > Utah",https://www.mountainproject.com/route/106613748/chickenhead,2.4,-1,Boulder,V0,1,10,39.33707,-110.74288
"Whelmed arete","South End > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112450688/whelmed-arete,2.3,-1,Boulder,V2,1,,37.06292,-113.63082
Plumbus,"Rick and Morty Boulder > The Wash Boulders > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/114348905/plumbus,3.0,-1,Boulder,V2-3,1,15,39.30758,-111.13028
"Dizzy Wizzard","Toadstool > Mario Land > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112524326/dizzy-wizzard,2.7,-1,Boulder,V4,1,18,37.07794,-113.6307
"Nip Tuck","Nip Tuck > Cart Bridge Boulders > Flaming Gorge > Northeast Utah > Utah",https://www.mountainproject.com/route/113460621/nip-tuck,3.0,-1,Boulder,V3,1,,40.91082,-109.43687
"Turtle Arete","Turtle Boulder > Mario Land > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112517420/turtle-arete,2.7,-1,Boulder,V3,1,10,37.07838,-113.63025
"Easy Dust it","Dust Bunny Boulder > Green Canyon Bouldering > Green Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113799237/easy-dust-it,3.0,-1,Boulder,V1,1,10,41.77146,-111.74425
"Tribal Dance","Eden II > Eden > Left Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/118050693/tribal-dance,2.6,-1,Boulder,V3-,1,,39.27745,-111.22498
"North Side V3","Saucerful of Secrets > Mario Land > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112524371/north-side-v3,2.8,-1,Boulder,V3,1,12,37.07679,-113.632
"Crazy Train","Crazy Boulder > Land of a Thousand Boulders > Triassic > Central Utah > Utah",https://www.mountainproject.com/route/106613768/crazy-train,2.6,-1,Boulder,V1,1,10,39.33698,-110.74286
"Roundroom Arete","The Round Room Boulder > East Gate Boulders > Gate Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/113891527/roundroom-arete,2.6,-1,Boulder,V3,1,15,40.57196,-111.75316
"Feel Happy","The Closet > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107068390/feel-happy,2.6,-1,Boulder,V3,1,25,39.3084,-111.11504
Gnarler,"The Perimeter > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/106995984/gnarler,2.4,-1,Boulder,V3+,1,,39.3136,-111.1871
Heroine,"Lab Rat > The Wash > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110109519/heroine,2.8,-1,Boulder,V3,1,,37.04672,-113.51671
"The Lashing","The Tongue Boulder > Tongue Area > Triassic > Central Utah > Utah",https://www.mountainproject.com/route/106441533/the-lashing,3.0,-1,Boulder,V3,1,12,39.32662,-110.74944
"Crimpin to Freedom","Cherry Creek Boulders > Cherry Creek Canyon > Cache Valley > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110973121/crimpin-to-freedom,2.7,-1,Boulder,V2-,1,12,41.9246,-111.7412
"BMO Chop","Boomerang Boulder > The Wash > Garth Rocks > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110106425/bmo-chop,2.7,-1,Boulder,V3,1,,37.04696,-113.51662
Unknown,"Mine Cart Area > Left Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/109478676/unknown,2.0,-1,Boulder,V2,1,,39.27527,-111.2066
"Kick Start Low","Flat Top Boulder > Big Bend Bouldering Area > River Road > Southeast Utah > Utah",https://www.mountainproject.com/route/107931731/kick-start-low,1.8,-1,Boulder,V3,1,,38.65048,-109.48474
"Gooday Mate","Australian Boulder > American Fork Canyon > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/106594633/gooday-mate,2.9,-1,Boulder,V1,1,12,40.4682,-111.65475
"The Knob","5 Mile Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108430781/the-knob,2.5,-1,Boulder,V3,1,15,40.57223,-111.75618
"“Easy Mantle”","Area 51 > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/119975979/easy-mantle,3.0,-1,Boulder,"V-easy X",1,3,39.30641,-111.11371
"Baby's Got Biceps","Baby's Got Biceps Boulder > Price Canyon > Central Utah > Utah",https://www.mountainproject.com/route/107765632/babys-got-biceps,2.5,-1,Boulder,V2,1,10,39.78091,-110.92513
"Shorty Pie","Warm-Up Area > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107942071/shorty-pie,2.0,-1,Boulder,V3,1,,39.29932,-111.18218
"American Freedom Association","UMWA Boulder > Right Fork > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/117588759/american-freedom-association,3.0,-1,Boulder,V3,1,15,39.30349,-111.18319
"Revenge of the Yoshi","Turtle Boulder > Mario Land > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/119728256/revenge-of-the-yoshi,2.8,-1,Boulder,V4,1,13,37.07838,-113.63025
"Animal Logic","Main > The Meadows > Bunker Creek > Brian Head > Southwest Utah > Utah",https://www.mountainproject.com/route/115178389/animal-logic,3.0,-1,Boulder,V4-5,1,10,37.70486,-112.70233
"March of the Turtles","Turtle Boulder > Mario Land > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112517444/march-of-the-turtles,2.6,-1,Boulder,V2,1,,37.07838,-113.63025
"Crystal Traverse","The Standard Overhang Boulder > Gate Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107349601/crystal-traverse,2.5,-1,Boulder,V4,1,15,40.57195,-111.75315
"No Falcon Way","Bird Nest Boulder > Pioneer Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/109782704/no-falcon-way,3.0,-1,Boulder,V2,1,15,37.11712,-113.57607
"Mono Move","Fat Albert Boulder > Cabbage Patch > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118894815/mono-move,2.5,-1,Boulder,V4,1,10,40.57213,-111.76975
"Klemonade Sit","The Block > Secret Garden > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/121118776/klemonade-sit,2.9,-1,Boulder,V4,1,12,40.57259,-111.7721
"Anal Intruder","Invert Offwidth Boulder Circuit > Kane Springs Canyon > Southeast Utah > Utah",https://www.mountainproject.com/route/116221755/anal-intruder,2.7,-1,Boulder,V1,1,5,38.5232,-109.60239
"The Hole","Syringe Boulder > The Riverside > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107307956/the-hole,2.4,-1,Boulder,V3,1,5,40.57184,-111.75645
"Wacko Arete","Goldy Boulder > Goldy & Offwidth Areas > Secret Garden > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110518918/wacko-arete,2.7,-1,Boulder,V2,1,,40.57248,-111.77343
"Charlie’s Arete","Hidden Forest > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119862530/charlies-arete,2.9,-1,Boulder,V3+,1,10,40.57014,-111.73974
"Garth's Roof (Stand Start)","Farside > Far Side > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/117763232/garths-roof-stand-start,2.6,-1,Boulder,V4,1,12,40.57069,-111.75683
"left to right","Little Rock Canyon Boulders > Southern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107061280/left-to-right,2.5,-1,Boulder,V4-,1,,40.28631,-111.62835
"Unknown Direct","Mike's Face Boulder > Party Pit Area > White Pine South > White Pine Boulders > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/119286310/unknown-direct,2.9,-1,Boulder,V4-5,1,15,40.57448,-111.68626
Wham,"Thud Boulder Area > Land of a Thousand Boulders > Triassic > Central Utah > Utah",https://www.mountainproject.com/route/117649119/wham,2.9,-1,Boulder,V3,1,,39.33691,-110.74276
"Left V4","Habitat for Humanity > Mario Land > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112517710/left-v4,2.8,-1,Boulder,V4,1,18,37.07706,-113.63089
Interloper,"Tom's Wall > High Life Area > The Hill > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/110353931/interloper,2.9,-1,Boulder,V3,1,12,40.57268,-111.74875
"No Other Options","Castleton Tower > Castle Valley > Southeast Utah > Utah",https://www.mountainproject.com/route/113750720/no-other-options,3.0,-1,Boulder,V1,1,20,38.651,-109.3678
Poison,"B.M. > Lower Boulder Field > Ogden Boulder Field > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/109843401/poison,2.9,-1,Boulder,V3,1,,41.22086,-111.92721
Animals,"South-West End/Pink Lady Area > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/116134765/animals,2.4,-1,Boulder,V3,1,15,37.06494,-113.63155
Shiga-Dang,"The Boob > Pioneer Park > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/110030915/shiga-dang,2.6,-1,Boulder,V2,1,10,37.11576,-113.57805
"Tic Talk","The Tic Tac > Sentinel Area > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/118591193/tic-talk,1.9,-1,Boulder,V0+,1,,37.06964,-113.62731
Golden,"Fish Flop > Patriot Crack Area > Ogden Boulder Field > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108098283/golden,2.6,-1,Boulder,V2,1,,41.2225,-111.9271
Bulbous,"The Red Monster > Red Monster Area > Bouldering > Ibex > West Desert > Utah",https://www.mountainproject.com/route/105992827/bulbous,2.7,-1,Boulder,V2,1,,40.72623,-111.85767
"Turtle Soup","Turtle Boulder > Mario Land > Moe's Valley > Saint George > Southwest Utah > Utah",https://www.mountainproject.com/route/112517410/turtle-soup,2.4,-1,Boulder,V2,1,8,37.07838,-113.63025
"The Oubliette","Moab Rim Trail Boulders > Moab Rim Area > Southeast Utah > Utah",https://www.mountainproject.com/route/120321074/the-oubliette,3.0,-1,Boulder,V2+,1,15,38.56391,-109.57929
"Dead Sun","The Tooth > Lower Boulder Field > Ogden Boulder Field > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/108075553/dead-sun,2.7,-1,Boulder,V2,1,,41.22003,-111.92833
"Fish Flop","Fish Flop > Patriot Crack Area > Ogden Boulder Field > Ogden > Northern Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/107401151/fish-flop,2.6,-1,Boulder,V2,1,,41.2225,-111.9271
"Goldy Sit","Goldy Boulder > Goldy & Offwidth Areas > Secret Garden > Boulders - Little Cottonwood > Little Cottonwood Canyon > Central Wasatch > Wasatch Range > Utah",https://www.mountainproject.com/route/118003552/goldy-sit,3.0,-1,Boulder,V1,1,8,40.57248,-111.77343
"Squashed Arete","Block Top Boulder > Big Bend Bouldering Area > River Road > Southeast Utah > Utah",https://www.mountainproject.com/route/114096020/squashed-arete,2.7,-1,Boulder,V4,1,10,38.65078,-109.48395
"Snake Eyes","The Closet > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107933091/snake-eyes,2.0,-1,Boulder,V2,1,,39.3084,-111.11504
