Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Made in the Shade","Y Boulder > Saddle Boulders > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108015049/made-in-the-shade,2.1,-1,Boulder,V3,1,,38.39055,-121.98822
"Wam-Up Face","Mammoth Rock > Sunset Boulders > Goat Rock > Sonoma Coast State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105736001/wam-up-face,2.1,-1,Boulder,V0,1,10,38.42931,-123.11552
"Unknown Slab","North face (Indian Rock) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/120532870/unknown-slab,2.5,-1,Boulder,"5.9 V2 R",1,,37.89229,-122.27321
"The Twins","Farmhill Boulder > San Francisco Bay Area > California",https://www.mountainproject.com/route/120061762/the-twins,2.5,-1,Boulder,V3,1,18,37.45367,-122.258
"Unnamed Slab","Water Fountain Wall Area (East Side) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/117566154/unnamed-slab,1.8,-1,Boulder,V0,1,25,37.8922,-122.27285
"Klinghoffers Roof","Klinghoffers > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/116686977/klinghoffers-roof,2.5,-1,Boulder,V3,1,5,37.22862,-122.10453
"Pirate's Lookout","Pirate Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108380405/pirates-lookout,2.5,-1,Boulder,"V1 PG13",1,,37.22065,-122.07001
"Plaque Arete Left","Plaque Rock > Remillard Park > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734663/plaque-arete-left,1.7,-1,"TR, Boulder","5.8 V0",1,20,37.8923,-122.2611
"Bates Problem (Arete)","Mr Magoo Boulder > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735662/bates-problem-arete,1.9,-1,Boulder,V2,1,,37.22838,-122.09569
"Revolving Holes","Hash Rock > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110744856/revolving-holes,1.3,-1,Boulder,V1,1,,37.23134,-122.09368
Dihedral,"North face (Indian Rock) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/120270888/dihedral,2.4,-1,"TR, Boulder","5.5 V-easy R",1,30,37.89229,-122.27321
"Funky Arete","[Redacted] > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110904003/funky-arete,1.5,-1,Boulder,V1,1,,37.23108,-122.09482
"Welcome to Flavortown (Unknown Eliminate)","Mr Magoo Boulder > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/115345577/welcome-to-flavortown-unknown-eliminate,2.4,-1,Boulder,V2,1,13,37.22838,-122.09569
"The Problem Tree","Lower Indian Rock > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/119374091/the-problem-tree,2.4,-1,Boulder,V2,1,15,37.23166,-122.09346
"Baby Apes Traverse","North face (Indian Rock) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/120079215/baby-apes-traverse,2.3,-1,Boulder,V3,1,,37.89229,-122.27321
"Nurture Nazi Arete","[Redacted] > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117883044/nurture-nazi-arete,2.4,-1,Boulder,V2,1,,37.23108,-122.09482
"Unnamed roof","Parking Lot Rock > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117540005/unnamed-roof,2.4,-1,Boulder,V3,1,,37.2296,-122.0952
"Magoo Traverse Start","Mr Magoo Boulder > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735653/magoo-traverse-start,2.0,-1,Boulder,V0,1,,37.22838,-122.09569
"Left Arete","Arrowhead Boulder > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/120513007/left-arete,2.4,-1,Boulder,V0,1,,37.2314,-122.09351
"Peace Keeper","Rump Roast > Saddle Boulders > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108572679/peace-keeper,2.4,-1,Boulder,V2,1,12,38.39039,-121.98832
"Let's Get Hurt","Parking Lot Rock > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/109248180/lets-get-hurt,2.1,-1,Boulder,"V3 PG13",1,,37.2296,-122.0952
"Left Arete","Mortar Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/109353118/left-arete,1.7,-1,Boulder,V0+,1,8,37.89328,-122.27241
"The Sloper Route","Turtle Rock > Ring Mountain > San Francisco Bay Area > California",https://www.mountainproject.com/route/118750275/the-sloper-route,1.9,-1,Boulder,V1,1,,37.91104,-122.49157
"Unknown contrived dyno","The Spoon > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/106408565/unknown-contrived-dyno,2.3,-1,Boulder,V2+,1,8,37.22876,-122.09615
"Frog Traverse","The Spoon > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110795633/frog-traverse,1.9,-1,Boulder,V2,1,,37.22876,-122.09615
"Nature Calls Traverse","Nature Boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108031609/nature-calls-traverse,2.3,-1,Boulder,V2,1,,38.3756,-121.98284
"Crack Face","Main Cliff Band > Glen Canyon > San Francisco Bay Area > California",https://www.mountainproject.com/route/112397819/crack-face,2.0,-1,Boulder,V0,1,15,37.74203,-122.44361
"Coulda been Jimi's","Scott's Rock > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/107421525/coulda-been-jimis,2.3,-1,Boulder,V3,1,,38.3938,-121.9856
"Should'a  been Jimi's","Scott's Rock > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/107421537/shoulda-been-jimis,2.3,-1,Boulder,V4,1,,38.3938,-121.9856
"Tastes Great","Beer Boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108024196/tastes-great,2.3,-1,Boulder,V1,1,,38.37685,-121.98472
Thunderdumb,"Castle Rock Proper > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/119786054/thunderdumb,2.5,-1,Boulder,V2,1,6,37.22862,-122.0962
"Naked Nazi Arete","[Redacted] > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/120670852/naked-nazi-arete,2.5,-1,Boulder,V3,1,10,37.23108,-122.09482
"South Arete Left","Turtle Rock > Ring Mountain > San Francisco Bay Area > California",https://www.mountainproject.com/route/117736421/south-arete-left,2.5,-1,Boulder,"V4 PG13",1,20,37.91104,-122.49157
"Hidden Shell NW","Turtle Rock > Ring Mountain > San Francisco Bay Area > California",https://www.mountainproject.com/route/113089304/hidden-shell-nw,2.1,-1,Boulder,V1+,1,10,37.91104,-122.49157
"Garage door traverse","The Beak > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117077756/garage-door-traverse,2.5,-1,Boulder,V4-5,1,10,37.22844,-122.09592
"Indian Joe","Indian Joe Caves bouldering > Indian Joe Caves > San Francisco Bay Area > California",https://www.mountainproject.com/route/117394082/indian-joe,2.5,-1,Boulder,V3+,1,,37.52484,-121.81869
"The Abalone","North side (Hidden Cove) > Hidden Cove > Black Sand Beach > San Francisco Bay Area > California",https://www.mountainproject.com/route/116796919/the-abalone,2.5,-1,Boulder,V2,1,15,37.82563,-122.51446
"Lip Campus Traverse","Short Traverse Rock > Grizzly Peak Boulders > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/120047917/lip-campus-traverse,2.5,-1,Boulder,V3,1,,37.88143,-122.24296
"Orange Juice","Orange Juice boulder > Basin Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/119333130/orange-juice,2.5,-1,Boulder,V4,1,,38.37742,-121.9864
"The Arch","The Arch > Call Box Rocks > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/114268400/the-arch,2.7,-1,Boulder,V4+,1,15,38.57634,-123.33969
"I forget the name","Klinghoffers > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/116687233/i-forget-the-name,2.5,-1,"TR, Boulder","5.11a V2 X",1,40,37.22862,-122.10453
"The Spire","Goat Rock circuit > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117873186/the-spire,2.5,-1,Boulder,V0-1,1,,37.2282,-122.10791
"Brick House","The Cave > Hidden Cove > Black Sand Beach > San Francisco Bay Area > California",https://www.mountainproject.com/route/119231501/brick-house,2.5,-1,Boulder,V3-4,1,12,37.8251,-122.51323
"You're Hired","The Office > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/119813415/youre-hired,2.5,-1,Boulder,V2-,1,15,37.23246,-122.09492
"Empty Wheelchair","Klinghoffers > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/114064172/empty-wheelchair,2.5,-1,Boulder,V1,1,,37.22862,-122.10453
"Pass Me The Pliny","Butt Riot Boulder > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/114028844/pass-me-the-pliny,2.5,-1,Boulder,V0,1,15,37.90303,-122.60536
Limey,"Stevens Canyon Boulder > San Francisco Bay Area > California",https://www.mountainproject.com/route/116824118/limey,2.5,-1,Boulder,V2,1,8,37.27224,-122.08336
"The Deuce Traverse","Lower Stevens Canyon Boulder > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117011847/the-deuce-traverse,2.5,-1,Boulder,V4,1,30,37.27417,-122.07878
"Naughty Nurses","Naughty Nurses Boulder > Basin Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/119370390/naughty-nurses,2.5,-1,Boulder,V1,1,8,38.37865,-121.986
Sandbagger,"Sandbag Boulder > The Maze > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/120309921/sandbagger,2.5,-1,Boulder,V3,1,10,38.37534,-121.98442
"East Side Center","San Pedro Boulder > Pacifica Headlands > San Francisco Bay Area > California",https://www.mountainproject.com/route/111264275/east-side-center,2.5,-1,Boulder,V1-,1,15,37.60563,-122.50119
"Global Warning","Mother Boulder > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108014156/global-warning,2.5,-1,Boulder,"V3 PG13",1,,38.38784,-121.99307
"38 Special","ATF Boulder > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/111656605/38-special,2.5,-1,Boulder,V4-5,1,8,37.91927,-122.60637
"Sweet Leaf","Hide Out Boulder > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/110265521/sweet-leaf,2.5,-1,Boulder,V2,1,9,38.43828,-122.52059
"Red Tape","Old Problem List > Aquarian Valley > San Francisco Bay Area > California",https://www.mountainproject.com/route/107646767/red-tape,2.5,-1,Boulder,V4,1,,37.28997,-122.16614
"Motherfucker Traverse","Mother Boulder > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105994123/motherfucker-traverse,2.5,-1,Boulder,V4-5,1,35,38.38784,-121.99307
"Squeal if You Peel","Mossy Rock > Angwin > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/106904256/squeal-if-you-peel,2.5,-1,"TR, Boulder","5.11a V1 R",1,18,38.577,-122.42198
"Pocket Change","Middle Muffin > The Muffins > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/105736199/pocket-change,2.5,-1,Boulder,V4,1,,37.2259,-122.1045
"Hard Right","Hard Boulder > Sunset Boulders > Goat Rock > Sonoma Coast State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735536/hard-right,2.5,-1,Boulder,V4,1,,38.42917,-123.11575
"Sugar Smack","SugarSmack Boulder > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735842/sugar-smack,2.5,-1,Boulder,V4,1,,38.443,-122.5052
"Bench Wall Corner","Mortar Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/117780324/bench-wall-corner,2.1,-1,Boulder,"V1 R",1,25,37.89328,-122.27241
"Shelf Mantle","Uphill Nature Nazi > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/112168837/shelf-mantle,2.0,-1,Boulder,V0,1,12,37.23132,-122.0946
"Frosted Flakes","North face (Indian Rock) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/112369280/frosted-flakes,1.8,-1,Boulder,V1,1,15,37.89229,-122.27321
"Water Fountain Lip Traverse","Water Fountain Wall Area (East Side) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/120452606/water-fountain-lip-traverse,2.1,-1,Boulder,V0,1,25,37.8922,-122.27285
"Hand Crack","Main Cliff Band > Glen Canyon > San Francisco Bay Area > California",https://www.mountainproject.com/route/117566022/hand-crack,2.1,-1,Boulder,V0,1,15,37.74203,-122.44361
"East Face","Short Traverse Rock > Grizzly Peak Boulders > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/119270073/east-face,2.1,-1,Boulder,V2,1,7,37.88143,-122.24296
"No Hands Slab","Dog Dish Boulders > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/112085445/no-hands-slab,2.0,-1,Boulder,V0,1,,37.22801,-122.09564
"Waimea Wall Right","Castle Rock Proper > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/115345686/waimea-wall-right,2.1,-1,Boulder,V3,1,16,37.22862,-122.0962
"Brett’s Booty","Farmhill Boulder > San Francisco Bay Area > California",https://www.mountainproject.com/route/120061682/bretts-booty,2.3,-1,Boulder,V-easy,1,20,37.45367,-122.258
Corner,"Roadside Boulder > Mount Diablo State Park > San Francisco Bay Area > California",https://www.mountainproject.com/route/116603134/corner,2.3,-1,Boulder,"V0- R",1,12,37.86791,-121.94091
"Spoon Arête","The Spoon > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/120461458/spoon-arete,2.3,-1,Boulder,V3,1,10,37.22876,-122.09615
"Robbin hood of the west","Indian Joe Caves bouldering > Indian Joe Caves > San Francisco Bay Area > California",https://www.mountainproject.com/route/118957052/robbin-hood-of-the-west,2.3,-1,Boulder,V2,1,10,37.52484,-121.81869
"The Best Damn","The Building Block > Lakeview Boulders > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/114388478/the-best-damn,2.3,-1,Boulder,V1,1,,37.92844,-122.59145
Devastation,"Stonewall Rock > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/120818377/devastation,2.3,-1,Boulder,V3-4,1,10,38.37668,-121.98461
"""Death Metal""","Heavy Metal Boulder > Putah Creek > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/107812106/death-metal,2.1,-1,Boulder,V2,1,15,38.51669,-122.05585
"Voodoo Child","John Nicholas Trailside Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/119249545/voodoo-child,2.3,-1,Boulder,V3,1,12,37.22005,-122.06615
"Y- Crack","Y Boulder > Saddle Boulders > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/121491631/y-crack,2.3,-1,Boulder,V0,1,12,38.39055,-121.98822
"Brick House right finish","The Cave > Hidden Cove > Black Sand Beach > San Francisco Bay Area > California",https://www.mountainproject.com/route/119231538/brick-house-right-finish,2.3,-1,Boulder,V2-3,1,12,37.8251,-122.51323
"Sunset Slab","Ram Rock > Sunset Boulders > Goat Rock > Sonoma Coast State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735179/sunset-slab,1.7,-1,"Trad, TR, Boulder","5.6 V-easy R",1,30,38.42937,-123.11571
Hard,"Hard Boulder > Sunset Boulders > Goat Rock > Sonoma Coast State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/114388149/hard,2.3,-1,Boulder,V1,1,,38.42917,-123.11575
"Gray Face","Klinghoffers > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/114064168/gray-face,2.3,-1,Boulder,"V0+ PG13",1,18,37.22862,-122.10453
"Bowling ball low sit start","Goat Rock circuit > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/117873127/bowling-ball-low-sit-start,2.3,-1,Boulder,V2-3,1,,37.2282,-122.10791
"Jump Start","Waterfall Boulders > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/109166802/jump-start,2.3,-1,Boulder,V4,1,8,38.59406,-123.34449
"Corridor Arete","Tree-In-The-Wall Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108380393/corridor-arete,2.3,-1,Boulder,V2,1,,37.21997,-122.0694
"Yabo Problem (Sloper Arete Stand/Sit)","Yabo Zone > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110850147/yabo-problem-sloper-arete-standsit,2.2,-1,Boulder,V4,1,,37.22791,-122.09492
Unnamed,"Parking Lot Rock > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/108544736/unnamed,2.2,-1,Boulder,V4,1,,37.2296,-122.0952
"Crimpin on Slopers","Hash Rock > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/119059058/crimpin-on-slopers,2.2,-1,Boulder,V1,1,,37.23134,-122.09368
Bandersnatch,"Great Stone Face > Great Stone Face Rock Park > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/120688891/bandersnatch,2.2,-1,Boulder,V2,1,,37.89666,-122.27816
"Western Gold","Indian Joe Caves bouldering > Indian Joe Caves > San Francisco Bay Area > California",https://www.mountainproject.com/route/114517870/western-gold,2.3,-1,Boulder,V3,1,15,37.52484,-121.81869
"MB Arete","Center Bouldering Rock (or the Beach Boulder) > Mickey's Beach > San Francisco Bay Area > California",https://www.mountainproject.com/route/117616996/mb-arete,2.3,-1,Boulder,V2,1,10,37.88939,-122.63301
"Unknown V0","Dog Dish Boulders > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110849940/unknown-v0,2.2,-1,Boulder,V0,1,,37.22801,-122.09564
"Trailside Face Left","Tree-In-The-Wall Boulder > Sunnyvale Mountain > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/118758654/trailside-face-left,2.2,-1,Boulder,V1-2,1,8,37.21997,-122.0694
"Reachy Face Climb","Pinnacle Rock > Remillard Park > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735050/reachy-face-climb,1.9,-1,"TR, Boulder","5.11d V3",1,30,37.8923,-122.2611
"North Side","San Pedro Boulder > Pacifica Headlands > San Francisco Bay Area > California",https://www.mountainproject.com/route/111264296/north-side,2.3,-1,Boulder,V1,1,15,37.60563,-122.50119
"Lauren's Crack","Bholláin Muire (Mary's Pass) > Hidden Cove > Black Sand Beach > San Francisco Bay Area > California",https://www.mountainproject.com/route/108293684/laurens-crack,2.3,-1,Boulder,V0,1,14,37.8251,-122.5132
"Pyramid Arete aka Try-angle Arete","Triangle Boulder - Sugarloaf Ridge > Sugarloaf Ridge > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735914/pyramid-arete-aka-try-angle-arete,2.3,-1,Boulder,V3,1,,38.4386,-122.52252
"The Refrigerator","The Quarry > Call Box Rocks > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/116769051/the-refrigerator,2.0,-1,Boulder,V2-,1,8,38.57598,-123.33925
"Finger Traverse","Roadside Boulder > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/118030400/finger-traverse,2.0,-1,Boulder,V1,1,15,37.23012,-122.09339
"No Hands Route","The Pit (West Side) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105735305/no-hands-route,1.9,-1,Boulder,V2,1,20,37.89213,-122.27299
"Forced March","4. The Boxcar Woody > Boxcar Woody Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108013814/forced-march,2.0,-1,Boulder,V3,1,,38.38902,-121.98469
"Saddle Up","Rump Roast > Saddle Boulders > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/110083761/saddle-up,2.0,-1,Boulder,V2-3,1,10,38.39039,-121.98832
"Far Left","Little Half Dome > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/109719964/far-left,1.6,-1,Boulder,V1,1,10,37.89339,-122.27224
"Cheech and Choss Center","Bootjack Boulders > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/118087823/cheech-and-choss-center,1.9,-1,Boulder,V2,1,10,37.91173,-122.59723
Tidbit,"Tidbit Boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108030305/tidbit,2.0,-1,Boulder,V1,1,,38.37585,-121.98328
"Turtle Crack","Turtle Rock > Ring Mountain > San Francisco Bay Area > California",https://www.mountainproject.com/route/117736547/turtle-crack,1.5,-1,Boulder,V0,1,10,37.91104,-122.49157
"Unnamed V2","Mrs Magoo Boulder > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/119718490/unnamed-v2,1.8,-1,Boulder,V2,1,12,37.22827,-122.09556
"Six Hold Traverse","North face (Indian Rock) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734744/six-hold-traverse,2.0,-1,Boulder,V2,1,30,37.89229,-122.27321
"Warm Up Crack","ATF Boulder > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/111656665/warm-up-crack,2.0,-1,Boulder,V2+,1,10,37.91927,-122.60637
"Heel Hooker Traverse","Heel Hooker Boulder > Sunset Boulders > Goat Rock > Sonoma Coast State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105736007/heel-hooker-traverse,2.0,-1,Boulder,V2,1,,38.42946,-123.11584
"Check It","Metal Mania Boulder > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108756619/check-it,2.0,-1,Boulder,V0-1,1,13,38.3938,-121.9867
"Bovine Face","Mad Cow Boulder > Hillcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/105736139/bovine-face,1.4,-1,Boulder,V0,1,10,38.39329,-121.98694
"Little Lost Keys Traverse","Lost Keys Bouldering > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/119264039/little-lost-keys-traverse,2.0,-1,Boulder,V3,1,,37.2313,-122.09123
"Trailside Traverse","Trailside Boulder > Lakeview Boulders > Mount Tam Boulders > Mount Tamalpais > San Francisco Bay Area > California",https://www.mountainproject.com/route/114388456/trailside-traverse,2.0,-1,Boulder,V3,1,,37.92846,-122.59074
"soggy cereal","[Redacted] > Indian Rock Side > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/120190578/soggy-cereal,1.8,-1,Boulder,V1,1,12,37.23108,-122.09482
V2,"Dog Dish Boulders > Magoos > Castle Rock Loop > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/110849926/v2,1.8,-1,Boulder,V2,1,,37.22801,-122.09564
"Warm up","Water Fountain Wall Area (East Side) > Indian Rock > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/117566177/warm-up,1.7,-1,Boulder,V0,1,10,37.8922,-122.27285
"Plaque Traverse","Plaque Rock > Remillard Park > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/105734672/plaque-traverse,1.8,-1,Boulder,V2,1,10,37.8923,-122.2611
"Layback Crack","Main Wall > Cliff House Boulders > San Francisco Bay Area > California",https://www.mountainproject.com/route/115788745/layback-crack,1.9,-1,Boulder,V0,1,25,37.77776,-122.51356
"Tender Biddles","Upper Biddles Rock > Biddles > * Castle Rock Area Bouldering > Castle Rock Area > San Francisco Bay Area > California",https://www.mountainproject.com/route/118852816/tender-biddles,1.9,-1,Boulder,V3,1,15,37.22647,-122.07856
"Key Hole","Short Traverse Rock > Grizzly Peak Boulders > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/119135608/key-hole,2.0,-1,Boulder,V3,1,,37.88143,-122.24296
"Funky Porcini","Johnny Cash Boulders > Salt Point State Park > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/108405423/funky-porcini,1.9,-1,Boulder,V2,1,,38.58942,-123.34028
"West Side Center","San Pedro Boulder > Pacifica Headlands > San Francisco Bay Area > California",https://www.mountainproject.com/route/111264309/west-side-center,2.0,-1,Boulder,V2-,1,15,37.60563,-122.50119
"How about that","Tidbit Boulder > Woodcrest Ridge Boulders > Woodcrest Boulders > The Nut Tree Boulders > Wine Country > San Francisco Bay Area > California",https://www.mountainproject.com/route/119610839/how-about-that,2.0,-1,Boulder,V2,1,12,38.37585,-121.98328
Center,"West Boulder > Remillard Park > Berkeley > San Francisco Bay Area > California",https://www.mountainproject.com/route/113122757/center,2.0,-1,"TR, Boulder","5.10 V0+",1,25,37.8923,-122.2611
