Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Breakfast at 4 AM","Superchief  Boulder > Freight Yard Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/107552196/breakfast-at-4-am,4.0,-1,Boulder,V4,1,12,38.97202,-108.46067
"Zorro Warmup","Bierstadt Area > Area A > Mt. Evans Bouldering > Mt. Evans > Alpine Rock > Colorado",https://www.mountainproject.com/route/106497777/zorro-warmup,2.1,-1,"Boulder, Alpine",V1,1,,39.6326,-105.6211
"Black Body Spectrum","Ivory Field > Independence Pass > Colorado",https://www.mountainproject.com/route/106510584/black-body-spectrum,4.0,-1,Boulder,V3-,1,12,39.11826,-106.69635
"Glen's Traverse","The Great Warm-Up Boulder > Thunder Ridge > West Creek > South Platte > Colorado",https://www.mountainproject.com/route/107525770/glens-traverse,4.0,-1,Boulder,"V2-3 PG13",1,15,39.1987,-105.2199
"Arete Right","Tropics > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105751840/arete-right,4.0,-1,Boulder,V2,1,,40.57812,-105.16399
"Canine Levitation","Fuzzy Bottom Boulder > Graveyard Boulders > Taylor Canyon Bouldering > Taylor Canyon > Gunnison > Colorado",https://www.mountainproject.com/route/106458855/canine-levitation,4.0,-1,Boulder,V3+,1,12,38.73274,-106.74233
"Slab Forest Slab","Bubba Gump Boulder > The Far Side > Bouldering Areas > Hartman Rocks > Gunnison > Colorado",https://www.mountainproject.com/route/106773348/slab-forest-slab,4.0,-1,Boulder,V4,1,10,38.47934,-106.94157
"Hello Kitty (K3+)","Tortuga For The Kids > Tortuga > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106475480/hello-kitty-k3,4.0,-1,Boulder,V-easy,1,5,39.62737,-105.35893
"Prune's Arete","Corner Stone > The West Ridge > Eldorado Canyon State Park > Boulder > Colorado",https://www.mountainproject.com/route/106957414/prunes-arete,4.0,-1,Boulder,"V2-3 R",1,14,39.93129,-105.28757
"Lip Traverse","Sugaree Boulder > Button Rock (aka Pinewood Rock) > North Fork of the St. Vrain River > St. Vrain Canyons > Lyons > Colorado",https://www.mountainproject.com/route/105763515/lip-traverse,4.0,-1,Boulder,V4,1,,40.24453,-105.33163
"Searching for Echos","S Curve Boulders > East > *Arkansas Valley Bouldering > Buena Vista > Colorado",https://www.mountainproject.com/route/105958575/searching-for-echos,4.0,-1,Boulder,V4,1,,38.8388,-106.1329
"Crystal Corner (RIGHT)","Harbored Wall > Brothers Lookout 1st Tier (West Side Prow) > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106485228/crystal-corner-right,4.0,-1,Boulder,"V4-5 PG13",1,16,39.6243,-105.3463
"The Claw","The Claw Wall > Lost Canyon > Gunnison > Colorado",https://www.mountainproject.com/route/106846860/the-claw,4.0,-1,Boulder,V3,1,,38.63733,-106.87139
Rosebud,"Tomato Rock > North Fork of the St. Vrain River > St. Vrain Canyons > Lyons > Colorado",https://www.mountainproject.com/route/106499818/rosebud,4.0,-1,Boulder,"V2-3 PG13",1,20,40.24453,-105.33163
"My Favorite Muffin","Roadside Boulder > Willow Creek > Gunnison > Colorado",https://www.mountainproject.com/route/106679771/my-favorite-muffin,4.0,-1,Boulder,V4-,1,20,38.5448,-106.928
"Forest's Way","Bubba Gump Boulder > The Far Side > Bouldering Areas > Hartman Rocks > Gunnison > Colorado",https://www.mountainproject.com/route/106773365/forests-way,4.0,-1,Boulder,V3,1,10,38.47934,-106.94157
"Autumn's Traverse","Autumn's Traverse Boulder Area > Da Butts Bouldering > Buffalo Creek Bouldering > Buffalo Creek > South Platte > Colorado",https://www.mountainproject.com/route/119708468/autumns-traverse,3.4,-1,Boulder,V3,1,20,39.33662,-105.26588
"Magic Shoes aka The Long Way","Bubba Gump Boulder > The Far Side > Bouldering Areas > Hartman Rocks > Gunnison > Colorado",https://www.mountainproject.com/route/106773382/magic-shoes-aka-the-long-way,4.0,-1,Boulder,V2+,1,10,38.47934,-106.94157
"NE arete","The Book Boulders > The Book > Lumpy Ridge > Estes Park Valley > Colorado",https://www.mountainproject.com/route/105749377/ne-arete,4.0,-1,Boulder,V0,1,,40.40599,-105.53429
"Look, Ma!","Camel Head Boulder > Bambi's Trail Area > Bouldering Areas > Hartman Rocks > Gunnison > Colorado",https://www.mountainproject.com/route/106773243/look-ma,4.0,-1,Boulder,V4+,1,20,38.4973,-106.94785
"Sponge Ruiner","Sponge Ruiner Boulder > Upper Graveyard Boulders > Taylor Canyon Bouldering > Taylor Canyon > Gunnison > Colorado",https://www.mountainproject.com/route/106569651/sponge-ruiner,4.0,-1,Boulder,V3-4,1,15,38.73274,-106.74233
-,"Sweat Loaf aka Big Dogs > South Fork of St. Vrain Canyon > St. Vrain Canyons > Lyons > Colorado",https://www.mountainproject.com/route/106376865/anonymous,4.0,-1,Boulder,V-easy,1,,40.19295,-105.32769
Schplick!,"Monster Block > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105757747/schplick,4.0,-1,Boulder,V3,1,20,40.322,-105.2136
"Chocolate Cake","The Nub Boulder > Mt. Xanadu > Creedmore Lakes Road > Red Feather Lakes > Fort Collins > Colorado",https://www.mountainproject.com/route/123407490/chocolate-cake,4.0,-1,Boulder,V0-,1,12,40.86551,-105.52545
"Joyland Direct","Joyland Boulder > Joyland Boulders > Hillside Drive in San Juan National Forest > Four Corners Area > Colorado",https://www.mountainproject.com/route/123240687/joyland-direct,4.0,-1,Boulder,V0,1,,37.56004,-108.15221
"Lick My Boot","South Wash/Aspen Valley > The Bigfoots > Rampart Range Road > South Platte > Colorado",https://www.mountainproject.com/route/123239902/lick-my-boot,4.0,-1,Boulder,V0,1,12,38.92337,-104.95689
Huecos!,"Main Wall > South Side Area > Ute Valley Park > Colorado Springs > Colorado",https://www.mountainproject.com/route/123481682/huecos,2.5,-1,Boulder,"V0 R",1,30,38.91168,-104.85688
"How You Lichen' It?","K.F.C. > The North Fork > Creedmore Lakes Road > Red Feather Lakes > Fort Collins > Colorado",https://www.mountainproject.com/route/123407635/how-you-lichen-it,4.0,-1,Boulder,V0+,1,12,40.8728,-105.5782
"Like Glass","Ragland Block > The Elysium > South Fork of St. Vrain Canyon > St. Vrain Canyons > Lyons > Colorado",https://www.mountainproject.com/route/123235364/like-glass,4.0,-1,Boulder,"V1 R",1,20,40.16492,-105.38875
"Jungle Jugs","Animal Kingdom > The Bigfoots > Rampart Range Road > South Platte > Colorado",https://www.mountainproject.com/route/123293044/jungle-jugs,4.0,-1,Boulder,V1+,1,12,38.9293,-104.95488
Castlehood,"I Can’t Believe It’s Not The Buttermilks > Denver South > Denver Metropolitan Area Bouldering and Buildering > Colorado",https://www.mountainproject.com/route/123470100/castlehood,2.5,-1,Boulder,V2-,1,10,39.35088,-104.79493
Mamba,"Animal Kingdom > The Bigfoots > Rampart Range Road > South Platte > Colorado",https://www.mountainproject.com/route/123292971/mamba,4.0,-1,Boulder,V2,1,15,38.9293,-104.95488
Island,"Huxley Boulder > The Elysium > South Fork of St. Vrain Canyon > St. Vrain Canyons > Lyons > Colorado",https://www.mountainproject.com/route/123235333/island,4.0,-1,Boulder,"V3 R",1,18,40.16586,-105.3834
"Cure For Pain","Battleship Boulder > Mt. Xanadu > Creedmore Lakes Road > Red Feather Lakes > Fort Collins > Colorado",https://www.mountainproject.com/route/123407530/cure-for-pain,4.0,-1,Boulder,V3,1,12,40.86604,-105.52353
"Dressed for Space","Joyland Boulder > Joyland Boulders > Hillside Drive in San Juan National Forest > Four Corners Area > Colorado",https://www.mountainproject.com/route/123240632/dressed-for-space,4.0,-1,Boulder,V3,1,,37.56004,-108.15221
"Austen’s Dynamic","Headdress Boulders > Headdress > Sleeping Indian Mountain > East > *Arkansas Valley Bouldering > Buena Vista > Colorado",https://www.mountainproject.com/route/123413862/austens-dynamic,4.0,-1,Boulder,V4+,1,12,38.85686,-106.12697
"Drunken Master","Drunken Master Boulder > Main Area > Arthur's Rock > Lory State Park > Fort Collins > Colorado",https://www.mountainproject.com/route/107985510/drunken-master,3.6,-1,Boulder,V2,1,40,40.56582,-105.18766
Boatship,"Ship's Prow > Square 1 > Sailing Hawks > Durango > Colorado",https://www.mountainproject.com/route/108413806/boatship,3.4,-1,Boulder,V2,1,12,37.32385,-107.87748
"Black Wave","Black Wave Boulder > Black Wave Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/112524891/black-wave,3.5,-1,Boulder,V4,1,11,38.90082,-108.4997
"Eara Fuchin' Schmuckin'","Terrain Boulders (aka Droegerland) > South > Flatirons > Boulder > Colorado",https://www.mountainproject.com/route/105750286/eara-fuchin-schmuckin,2.7,-1,Boulder,V3,1,,39.96093,-105.28315
"Taming White Lightning","Moonshine Boulder > Moonshine Area > Pool of Plenty Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/107622748/taming-white-lightning,3.1,-1,Boulder,V2-3,1,13,38.9023,-108.5028
"Triangle Man","Birdhouse Boulder > Mecca Area > Mecca Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/106654403/triangle-man,3.4,-1,Boulder,V3,1,12,38.8904,-108.5097
"Dynamic Plan SDS","Dynamic Blocks > Upper Boulderfield aka Bulldog Boulders > Upper Boulderfield Area > Independence Pass > Colorado",https://www.mountainproject.com/route/107802771/dynamic-plan-sds,2.8,-1,Boulder,V4-,1,12,39.12564,-106.66941
Valkyrie,"Incuts Overhang > The Dark Side > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/114015996/valkyrie,2.6,-1,Boulder,V4-,1,5,40.00311,-105.29459
"Sailor's Delight","Cloud Shadow > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/107282375/sailors-delight,3.7,-1,Boulder,"V1 X",1,,40.00272,-105.29477
"Left Side Arete","Tree Slab > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/105755125/left-side-arete,1.9,-1,Boulder,V1,1,,39.65322,-105.18697
"Warm Up","Revenge Area > Lower Chaos Canyon > Chaos Canyon Bouldering > RMNP Bouldering Areas > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/109380022/warm-up,2.2,-1,"Boulder, Alpine",V3,1,9,40.30479,-105.66069
"Southwest Slots","Tofurkey Area > The Dark Side > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/111669818/southwest-slots,2.4,-1,Boulder,V3+,1,8,39.65105,-105.18665
"Slim Jim","The Slab > The Land of Slabs > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106254811/slim-jim,3.7,-1,Boulder,V4,1,10,39.62866,-105.3502
Intoxication,"Whiskey Rocks North > Whiskey Rocks > Goose Creek/Molly Gulch Campground > South Platte > Colorado",https://www.mountainproject.com/route/119200525/intoxication,3.8,-1,"Trad, Boulder",V4,1,30,39.22001,-105.33287
E-40,"Pride Rock > Tunnel 1 Trail Boulders > Clear Creek Canyon Bouldering > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121958892/e-40,2.9,-1,Boulder,V4,1,,39.75058,-105.24787
"Barley Made It","Whiskey Rocks North > Whiskey Rocks > Goose Creek/Molly Gulch Campground > South Platte > Colorado",https://www.mountainproject.com/route/118926134/barley-made-it,3.8,-1,"Trad, Boulder",V3,1,20,39.22001,-105.33287
"North Shelf Traverse","North Shelf Block > Mount Sanitas > Boulder > Colorado",https://www.mountainproject.com/route/105757819/north-shelf-traverse,2.2,-1,Boulder,V2,1,,40.02231,-105.29817
"Super Slab","Rock Staircase Area > The Dark Side > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106042278/super-slab,3.0,-1,Boulder,V2,1,20,39.65143,-105.18622
"Med Crack","Pearl Street > City of Boulder > Boulder > Colorado",https://www.mountainproject.com/route/116369429/med-crack,3.8,-1,"Trad, Boulder","5.11- V2-3",1,45,40.01867,-105.27626
"The Garden of Forking Paths","Wandering Wall > Riggs' Hill Central > Riggs' Hill > Grand Junction Area > Colorado",https://www.mountainproject.com/route/118195976/the-garden-of-forking-paths,3.6,-1,Boulder,V0+,1,16,39.07527,-108.64805
"Fisted by Beefcakes","Woodland Park Boulders (The Corridor) > South Platte > Colorado",https://www.mountainproject.com/route/110760227/fisted-by-beefcakes,3.8,-1,Boulder,V3,1,20,39.0217,-105.0185
"Plate Highball","Plate Rock aka South Sentry Boulder > Buoux Block area > Bouldering problems > Castlewood Canyon SP > Denver South > Denver Metropolitan Area Bouldering and Buildering > Colorado",https://www.mountainproject.com/route/108522775/plate-highball,3.8,-1,Boulder,V2,1,20,39.34764,-104.7596
"Classic Arete","Classic Arete Boulder > Campsite #8 Bouldering Area > Buffalo Creek Bouldering > Buffalo Creek > South Platte > Colorado",https://www.mountainproject.com/route/106187961/classic-arete,3.8,-1,Boulder,V3-4,1,20,39.37925,-105.26055
"Raleigh Arete","Quarter Inch Master Area > Bouldering Areas > Hartman Rocks > Gunnison > Colorado",https://www.mountainproject.com/route/106438009/raleigh-arete,3.8,-1,Boulder,V4,1,16,38.50485,-106.95265
"Cruisin' for a Bruisin'","The Other Side > Bouldering Areas > Hartman Rocks > Gunnison > Colorado",https://www.mountainproject.com/route/106756250/cruisin-for-a-bruisin,3.8,-1,Boulder,V0+,1,20,38.50575,-106.97663
"Knob Boy Arete","South Ridgeline, including Cat's Eye Face & Bolt Wall > Rotary Park > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/106100187/knob-boy-arete,2.2,-1,Boulder,V1+,1,40,40.56575,-105.1553
"Cave Route aka Cavus Maximus","Chain Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/105750172/cave-route-aka-cavus-maximus,2.4,-1,Boulder,V1,1,,40.31856,-105.21365
"Crystal Mantel","Pebble Boulder > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/105761424/crystal-mantel,2.7,-1,Boulder,V3,1,10,40.00262,-105.29701
"Low Traverse","Tree Slab > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/105763008/low-traverse,1.7,-1,Boulder,V0,1,10,39.65322,-105.18697
"Best V4 in the Entire World!?","Cigarette Boulder > Sailing Hawks > Durango > Colorado",https://www.mountainproject.com/route/119404037/best-v4-in-the-entire-world,3.2,-1,Boulder,V4,1,15,37.31479,-107.88768
"Arbor Day Arete","Arbor Day Boulder > Local Group Area > Blue Moon Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/112551409/arbor-day-arete,3.6,-1,Boulder,V4,1,15,38.89318,-108.50427
"Straight Razor","The Stash > Bouldering Areas > Hartman Rocks > Gunnison > Colorado",https://www.mountainproject.com/route/106772148/straight-razor,3.6,-1,Boulder,V3,1,10,38.50373,-106.9734
"Broadway Traverse","The Diamond Block > Bouldering > Turtle Lake > Durango > Colorado",https://www.mountainproject.com/route/107746230/broadway-traverse,3.1,-1,Boulder,V3,1,,37.33356,-107.88268
"Flip the Bird","Flip the Bird Slab > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/112443514/flip-the-bird,3.2,-1,Boulder,"V3- PG13",1,14,40.32089,-105.21393
"Spite *","Revenge Area > Lower Chaos Canyon > Chaos Canyon Bouldering > RMNP Bouldering Areas > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/106244236/spite,2.1,-1,"Boulder, Alpine",V2+,1,,40.30479,-105.66069
"Full Torque","Stronger Than Water Boulder > Other Side Of Road Area > Mecca Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/107516496/full-torque,3.5,-1,Boulder,V4,1,10,38.8892,-108.5042
"Pockets of Perception","Pocket Change Boulder > Pocket Change Area > Sailing Hawks > Durango > Colorado",https://www.mountainproject.com/route/108254156/pockets-of-perception,2.9,-1,Boulder,V3,1,,37.31462,-107.88626
"The Mutant","The Incredible Hulk Boulder > The Gallery > Shelf Road > Canon City > Colorado",https://www.mountainproject.com/route/105762390/the-mutant,2.9,-1,"Sport, Boulder","5.12a V4",1,30,38.6192,-105.2367
"Cave Hang","The Cave Hang > Candel Area, The > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/107326522/cave-hang,3.0,-1,Boulder,V0,1,,39.99921,-105.29465
"Nautilus Traverse","Nautilus > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/105755908/nautilus-traverse,2.5,-1,Boulder,V3,1,,39.6535,-105.18734
"Snug Slot","The Slot Block > Second Buttress Cluster > Taylor Canyon Bouldering > Taylor Canyon > Gunnison > Colorado",https://www.mountainproject.com/route/106421989/snug-slot,3.4,-1,Boulder,V4-5,1,15,38.73274,-106.74233
"Unknown Dyno","Traverse Boulder (aka Trail Blob Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/106643553/unknown-dyno,2.6,-1,Boulder,V3+,1,,38.87415,-104.87808
"The High Traverse","Tree Slab > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/105754768/the-high-traverse,2.4,-1,Boulder,"5.12b V3",1,,39.65322,-105.18697
"Circus Trick","Sailor's Delight Block > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106732075/circus-trick,3.2,-1,Boulder,V2,1,8,39.65216,-105.18539
"Free Hang","Dasani Area > The Dark Side > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/111780957/free-hang,3.1,-1,Boulder,V1+,1,12,39.65143,-105.18608
"Joe 97  (left)","Joe 97 Boulder > Main Area > Dynamite Shacks > Grand Junction Area > Colorado",https://www.mountainproject.com/route/106061273/joe-97-left,2.0,-1,Boulder,V1,1,,39.05058,-108.60664
Y-Left,"Upper Y Traverse > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/109070547/y-left,2.4,-1,Boulder,V1,1,15,40.00353,-105.29773
Contemplation,"Cloud Shadow > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/105749222/contemplation,2.8,-1,Boulder,"V2 R",1,,40.00272,-105.29477
V0,"Big Ass Boulder > Wolcott Crags and Boulders > Eagle/Vail/Minturn/Red Cliff > Colorado",https://www.mountainproject.com/route/105807162/v0,2.4,-1,Boulder,V0,1,,39.713,-106.6973
"Warm Up","Stein Boulder > Redstone Boulders > Redstone Area > Carbondale Area > Colorado",https://www.mountainproject.com/route/106244887/warm-up,2.4,-1,Boulder,V0-1,1,12,39.18995,-107.23226
Canvas,"Bierstadt Area > Area A > Mt. Evans Bouldering > Mt. Evans > Alpine Rock > Colorado",https://www.mountainproject.com/route/106497764/canvas,3.6,-1,"Boulder, Alpine","V2 R",1,30,39.6326,-105.6211
Keystone,"Keystone Cave Boulder > Sailing Hawks > Durango > Colorado",https://www.mountainproject.com/route/107702260/keystone,3.0,-1,Boulder,"V4 PG13",1,,37.30945,-107.88449
"Aerial Burial","Pratt's Rock aka Pratt's Overhang > Flagstaff > Boulder > Colorado",https://www.mountainproject.com/route/105759756/aerial-burial,3.1,-1,Boulder,V3,1,10,40.00107,-105.29658
"Johnny and Hodgey Right Arete","Johnny and Hodgey Boulder > 420s > West of Rustic > Poudre Canyon > Fort Collins > Colorado",https://www.mountainproject.com/route/107850027/johnny-and-hodgey-right-arete,2.5,-1,Boulder,V0,1,10,40.70891,-105.74624
"2nd Mate","Pirate's Cove > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106444263/2nd-mate,2.5,-1,Boulder,V4,1,10,39.6267,-105.3587
"Roof Reach","Piano Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/105756118/roof-reach,2.2,-1,Boulder,V1+,1,,40.53517,-105.14181
Passionfruit,"Vasquez Road > Grand County / Fraser Valley > Colorado",https://www.mountainproject.com/route/117105538/passionfruit,3.7,-1,Boulder,V2,1,11,39.89984,-105.80787
"No Use For a Name","Keystone Cave Boulder > Sailing Hawks > Durango > Colorado",https://www.mountainproject.com/route/107702243/no-use-for-a-name,2.7,-1,Boulder,V1,1,,37.30945,-107.88449
Unnamed,"Long Boulder > Tunnel 1 Trail Boulders > Clear Creek Canyon Bouldering > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/121744415/unnamed,2.8,-1,Boulder,V2,1,8,39.75053,-105.24824
"Two Smoking Klems","Bucket Racer Boulder > Reba Boulders > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/118947593/two-smoking-klems,3.7,-1,Boulder,V3,1,15,38.94738,-108.47819
"Post War Dream","Main Boulder > Pink Floyd Area > Mecca Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/107460185/post-war-dream,2.4,-1,Boulder,V2,1,13,38.8931,-108.5111
"Creme Fraiche Traverse","Creme Fraiche Boulder > Upper Chaos Canyon > Chaos Canyon Bouldering > RMNP Bouldering Areas > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/109322903/creme-fraiche-traverse,3.7,-1,"Boulder, Alpine",V2,1,20,40.30419,-105.67015
"The Throne","Widowmakers > The Narrows > Poudre Canyon > Fort Collins > Colorado",https://www.mountainproject.com/route/111672300/the-throne,3.7,-1,Boulder,V3,1,20,40.67813,-105.41105
"White Lightning","White Lightning Area > Bouldering Areas > Hartman Rocks > Gunnison > Colorado",https://www.mountainproject.com/route/106595453/white-lightning,3.3,-1,Boulder,V3,1,15,38.50942,-106.95655
"Big Rona","Corona Crag > Mitchell Creek Canyon > Denver South > Denver Metropolitan Area Bouldering and Buildering > Colorado",https://www.mountainproject.com/route/122612866/big-rona,3.7,-1,Boulder,V1,1,20,39.37862,-104.79787
"East Face Crimps","The Boulder (aka Fang Boulder) > The Snake Pit Area > Bouldering > Garden of the Gods > Colorado Springs > Colorado",https://www.mountainproject.com/route/106273997/east-face-crimps,2.8,-1,Boulder,V3,1,8,38.87395,-104.87808
"Crimp Face Right","Warm-Up Block Two > 7 Mile Boulders > Guanella Pass > Georgetown > Colorado",https://www.mountainproject.com/route/113383781/crimp-face-right,1.7,-1,"Boulder, Alpine",V3,1,7,39.63364,-105.70949
"Unnamed Crack #69","Whiskey Rocks North > Whiskey Rocks > Goose Creek/Molly Gulch Campground > South Platte > Colorado",https://www.mountainproject.com/route/118926444/unnamed-crack-69,3.5,-1,"Trad, Boulder",V0,1,17,39.22001,-105.33287
"Rough Hugs","Duncan's Ridge > Horsetooth Reservoir > Fort Collins > Colorado",https://www.mountainproject.com/route/114201491/rough-hugs,3.1,-1,Boulder,V4+,1,8,40.53352,-105.14488
"Snow Shoes","Urban Adventure Boulder > Punani Area/North Canyon > Bouldering problems > Castlewood Canyon SP > Denver South > Denver Metropolitan Area Bouldering and Buildering > Colorado",https://www.mountainproject.com/route/106835134/snow-shoes,3.7,-1,Boulder,"V4 PG13",1,15,39.35848,-104.76488
"The Secret Miracle","Wandering Wall > Riggs' Hill Central > Riggs' Hill > Grand Junction Area > Colorado",https://www.mountainproject.com/route/118204083/the-secret-miracle,3.7,-1,Boulder,V1,1,15,39.07527,-108.64805
"Constant Sorrow","Chalk Creek Boulder aka Boulder of Sorrow > West > *Arkansas Valley Bouldering > Buena Vista > Colorado",https://www.mountainproject.com/route/105933257/constant-sorrow,3.7,-1,Boulder,"V4 PG13",1,25,38.71603,-106.23483
"LDY Overhang","The LDY Boulder Proper > The LDY Boulder > The Arena > Holy Cross Boulders > Grand Junction Area > Colorado",https://www.mountainproject.com/route/108138240/ldy-overhang,3.7,-1,Boulder,V4-5,1,15,39.03469,-108.60584
"Razor Edge","Throne Boulder > Reba Boulders > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/107874040/razor-edge,3.7,-1,Boulder,V3,1,,38.94564,-108.48012
"Ping Pong","Mecca Boulder > Mecca Area > Mecca Boulder Area > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/107541261/ping-pong,2.8,-1,Boulder,V4,1,10,38.88984,-108.51003
Cyclops,"Hole In One Boulder  (aka Cyclops) > Dave Loves Donna Boulders > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/106593079/cyclops,3.7,-1,Boulder,"V3 PG13",1,,38.91942,-108.49389
"Spike Mantel","Spike Rock > Morrison Boulders > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/105756004/spike-mantel,2.1,-1,Boulder,V2,1,,39.65318,-105.18702
"Left Scoop","Waves Wall > Clear Creek Canyon Bouldering > Clear Creek Canyon > Golden > Colorado",https://www.mountainproject.com/route/107041934/left-scoop,2.7,-1,"Trad, Boulder",V4,1,,39.73681,-105.41848
"The Cleric","Corridor Area > Gross Reservoir > Colorado",https://www.mountainproject.com/route/113343504/the-cleric,3.5,-1,Boulder,V4-5,1,12,39.94932,-105.34998
"Rebel Forces","The Rebel Boulder > Creekside Boulders > South Fork of St. Vrain Canyon > St. Vrain Canyons > Lyons > Colorado",https://www.mountainproject.com/route/109750100/rebel-forces,3.1,-1,Boulder,V4,1,10,40.19286,-105.32967
"My 2 Cents","Penny Boulder > Bouldering > Turtle Lake > Durango > Colorado",https://www.mountainproject.com/route/107745919/my-2-cents,2.6,-1,Boulder,V1+,1,,37.3326,-107.883
"Inward Particle","Work and Play Area > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106491152/inward-particle,2.7,-1,Boulder,V2,1,9,39.63018,-105.34755
"Flaky Hooker","Crayola Rock > Carter Lake > Fort Collins > Colorado",https://www.mountainproject.com/route/108248659/flaky-hooker,2.7,-1,Boulder,V1+,1,10,40.31897,-105.21384
"Bucket Racer Warm-up","Bucket Racer Boulder > Reba Boulders > Nine Mile Bouldering > Nine Mile Hill > Unaweep Canyon > Grand Junction Area > Colorado",https://www.mountainproject.com/route/118947525/bucket-racer-warm-up,3.5,-1,Boulder,V2,1,18,38.94738,-108.47819
"Gravity's Rainbow","The Second Boulder > The Mine Boulders > *Telluride Bouldering > Telluride/Norwood area > Colorado",https://www.mountainproject.com/route/113197416/gravitys-rainbow,3.6,-1,Boulder,V4,1,13,37.92836,-107.7739
"Warm Up V3","Bushpilot Warm Up Boulder > Lower Chaos Canyon > Chaos Canyon Bouldering > RMNP Bouldering Areas > RMNP - Rock > Alpine Rock > Colorado",https://www.mountainproject.com/route/109380035/warm-up-v3,2.8,-1,"Boulder, Alpine",V2,1,8,40.30455,-105.65983
"Sun Baked","Gilligan's Island > Alderfer/Three Sisters Park > Morrison/Evergreen/Littleton > Colorado",https://www.mountainproject.com/route/106444209/sun-baked,2.3,-1,Boulder,V2,1,12,39.62586,-105.35929
"Center Route","North Shelf Block > Mount Sanitas > Boulder > Colorado",https://www.mountainproject.com/route/105757828/center-route,2.0,-1,Boulder,V0,1,,40.02231,-105.29817
