Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Ripley Suicide","Table Top boulder > Cottonwood Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/108527893/ripley-suicide,2.0,-1,Boulder,V3,1,12,33.21063,-116.46041
"RAt Crack","The South Slope > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/107384310/rat-crack,2.0,-1,Boulder,V3,1,10,33.00454,-116.96435
"Unknown One","Charred Timber boulder > Cottonwood Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/108532455/unknown-one,2.0,-1,Boulder,V4,1,12,33.20818,-116.45863
"Secret of The OOZE","Ninja Turtle Boulder > Daley Ranch > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108208179/secret-of-the-ooze,2.0,-1,Boulder,V0,1,10,33.1818,-117.0573
Ultron,"Wakanda > Marvel at the View area > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/109208706/ultron,2.0,-1,Boulder,V-easy,1,15,33.22208,-116.45211
"Scandinavian Chimney.","Swedish House Mafia Boulders / Hill Top Area. > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108683328/scandinavian-chimney,2.0,-1,Boulder,"5.6 V-easy",1,14,33.22432,-117.25797
"East Crack Chimney","East Crack Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108583811/east-crack-chimney,2.0,-1,Boulder,"5.6 V-easy",1,16,33.22432,-117.25797
"Blue Eyed Arête AKA The Blue Arete.","Swedish House Mafia Boulders / Hill Top Area. > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108683343/blue-eyed-arete-aka-the-blue-arete,2.0,-1,Boulder,V0-1,1,12,33.22432,-117.25797
"Me Nombre Es Thor.","Swedish House Mafia Boulders / Hill Top Area. > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108683500/me-nombre-es-thor,2.0,-1,Boulder,V0+,1,13,33.22432,-117.25797
"Swedish Fish.","Swedish House Mafia Boulders / Hill Top Area. > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108683363/swedish-fish,2.0,-1,Boulder,V1-2,1,13,33.22432,-117.25797
Gutenobbin,"""A"" Boulder > Vector Crack Area > Cottonwood Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/106594829/gutenobbin,2.0,-1,Boulder,V3-,1,16,33.21073,-116.45935
"Don's Scoop","Seamster Boulder > Windy Boulders North > Windy Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/108434711/dons-scoop,1.8,-1,Boulder,V3,1,14,33.21531,-116.4546
"Face Climb Left to Right","Face Climb > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/117997105/face-climb-left-to-right,1.8,-1,Boulder,V3,1,10,32.9271,-117.1772
"Beginners Luck","Central Oaks Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/107470722/beginners-luck,1.8,-1,Boulder,V0-,1,12,33.00779,-116.96635
"Trundling Resistance","Central Oaks Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/107470734/trundling-resistance,1.8,-1,Boulder,V1,1,12,33.00779,-116.96635
"The Crows Nest (standing match)","Center Mast > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/109206704/the-crows-nest-standing-match,1.8,-1,Boulder,V0,1,12,33.22302,-116.45582
"Bear Hug","Beehive Boulders > Moby Dick Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/117072101/bear-hug,2.0,-1,Boulder,"5.11+ V3",1,10,32.85097,-117.02078
"Are You Feeling It Mr Cracks","La Jolla > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/113989970/are-you-feeling-it-mr-cracks,2.0,-1,Boulder,V1,1,12,32.8445,-117.27884
"The Mr. Coffee Traverse","Planet Space Ball > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119981480/the-mr-coffee-traverse,2.0,-1,Boulder,V1-2,1,20,33.15926,-117.28191
"Butt Plug Mantle","The Butt Plug > Dog Pile Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/112148831/butt-plug-mantle,2.0,-1,Boulder,V1,1,12,32.8504,-117.02342
"Tecnu Dance","Sherwood forest > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120206512/tecnu-dance,2.0,-1,Boulder,V3,1,9,33.00722,-116.96318
"Summit Slap","Summit Area West > The Summit Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118974260/summit-slap,2.0,-1,Boulder,V3,1,10,33.00856,-116.97276
"Ox Arete","The South Slope > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/121609516/ox-arete,2.0,-1,Boulder,V1,1,9,33.00454,-116.96435
"Circus Doop","Del Poconitos > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119105726/circus-doop,2.0,-1,Boulder,V1,1,10,32.92701,-117.17743
"shelf center","Lonesome Boulder > Synchronicity Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/113185522/shelf-center,2.0,-1,Boulder,V0,1,,32.85153,-117.02204
"Twin Cracks","South slope > Magnolia Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/116370431/twin-cracks,2.0,-1,Boulder,V0-,1,18,32.87236,-116.96596
"Baby Elephant Face","Tower Two Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108573223/baby-elephant-face,1.6,-1,"Trad, Boulder",V0-,1,12,33.0053,-116.96449
"Bidness Expense","Mr.Longarm > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120004169/bidness-expense,2.0,-1,Boulder,V-easy,1,10,32.92749,-117.17738
"Pit your Wits","Still Waters Run Deep > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119108371/pit-your-wits,2.0,-1,Boulder,V3,1,8,32.92685,-117.17731
"Whats Kook'n","Joystick Boulder > Shirley and the Gang > South Mt. Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120051250/whats-kookn,2.0,-1,Boulder,V1+,1,8,32.99402,-116.9733
Railrunner,"H Wall > Beacons Beach > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/116131984/railrunner,2.0,-1,Boulder,V1-2,1,10,33.06122,-117.30355
Hobgoblin,"**West Boulders > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/116620554/hobgoblin,2.0,-1,Boulder,V3,1,13,32.84439,-116.64371
"Nasty Nicks Traverse","Magic School Bus Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120289946/nasty-nicks-traverse,2.0,-1,Boulder,V1-2,1,10,33.20598,-116.46571
"East Face","""B"" Boulder > Windy Boulders South > Windy Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/117794986/east-face,2.0,-1,Boulder,V0,1,10,33.21294,-116.45544
"Great Odin's Raven","**West Boulders > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/116704117/great-odins-raven,2.0,-1,Boulder,V3-4,1,13,32.84439,-116.64371
Solitude,"Summit Area > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118285640/solitude,2.0,-1,Boulder,V1,1,20,33.01205,-116.94636
"Pistol Squat","**West Boulders > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/117588003/pistol-squat,2.0,-1,Boulder,V4+,1,14,32.84439,-116.64371
"Lunar Eclipse","Lunar Hill > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118658893/lunar-eclipse,2.0,-1,Boulder,V1,1,12,33.22442,-116.45051
"Dyslexic Xenophobia","Magic School Bus Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120289917/dyslexic-xenophobia,2.0,-1,Boulder,V0,1,15,33.20598,-116.46571
"One Ball, Corner Pocker","Southern Slopes Crack > Southern Slope > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119372829/one-ball-corner-pocker,2.0,-1,Boulder,V1,1,10,32.9264,-117.17749
Dumped,"Sub-Summit > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/117047199/dumped,2.0,-1,Boulder,V3,1,10,33.03247,-116.99688
"What the Hail","Sub-Summit > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/116561811/what-the-hail,2.0,-1,Boulder,V1,1,8,33.03247,-116.99688
"Uphill face right","Lonesome Boulder > Synchronicity Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/111671294/uphill-face-right,1.6,-1,Boulder,V-easy,1,8,32.85153,-117.02204
"Stella Blue","Magic School Bus Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120289993/stella-blue,2.0,-1,Boulder,V0,1,12,33.20598,-116.46571
"Southern Slopes Crack","Southern Slopes Crack > Southern Slope > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119372819/southern-slopes-crack,2.0,-1,Boulder,V0,1,10,32.9264,-117.17749
Honeycomb,"Honeycomb Boulder > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118350628/honeycomb,2.0,-1,Boulder,V0+,1,8,33.22467,-116.45537
"Sink or Swim Left","Vasa Boulder > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/116486610/sink-or-swim-left,2.0,-1,"TR, Boulder",V3,1,18,32.84194,-116.63584
Slabbert,"North Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/116198390/slabbert,2.0,-1,"Trad, Boulder","5.11 V3",1,12,33.01205,-116.94636
"Pressure Point","Pressure Point Boulder > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118629653/pressure-point,2.0,-1,Boulder,V1-,1,10,33.22695,-116.4534
"Old School Problem  3 AKA  Southwest Arête","The Big Orange Block (aka The Spear Head) > The Grinding Stones Circuit > Mission Gorge Bouldering > Mission Gorge > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/108838400/old-school-problem-3-aka-southwest-arete,2.0,-1,Boulder,"5.11d V3-4",1,15,32.82402,-117.0529
"Water Damage","West Bernardo Hills > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/112842470/water-damage,2.0,-1,Boulder,V2,1,13,33.04988,-117.09425
Sunhat,"South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118216133/sunhat,2.0,-1,Boulder,V4,1,8,33.03112,-116.99943
"The Turtle Shell","South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/115172443/the-turtle-shell,2.0,-1,Boulder,V0,1,10,33.03112,-116.99943
Hatchling,"North Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/114203501/hatchling,2.0,-1,Boulder,V4-,1,13,33.01205,-116.94636
"Training for Izabella","Sub-Summit > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/113789225/training-for-izabella,2.0,-1,Boulder,V3,1,15,33.03247,-116.99688
"Quartz Stripe Arete","Quartz Stripe Boulder > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/118709478/quartz-stripe-arete,2.0,-1,Boulder,V0-,1,7,33.22652,-116.45183
"Can Can","South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/114498394/can-can,2.0,-1,Boulder,V4,1,14,33.03112,-116.99943
"Enter theTalon","Talon Boulder > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/112540641/enter-thetalon,2.0,-1,Boulder,V1-2,1,,33.22276,-116.45256
"Yellow Jacket","The Hornets Nest > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108254241/yellow-jacket,2.0,-1,Boulder,"5.9 V-easy",1,12,33.1691,-117.2868
Senna,"South Slope > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/112833603/senna,2.0,-1,Boulder,V2,1,13,33.03112,-116.99943
Traverse,"Wash Board Boulder > Sandbag Deluxe Circuit > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/112431937/traverse,2.0,-1,Boulder,V0,1,30,33.21803,-116.44553
"Lucha Libre Dyno.","Hill Top area > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108683530/lucha-libre-dyno,2.0,-1,Boulder,V3+,1,12,33.22432,-117.25797
"Left face","Rock Stars Boulder > Sandbag Deluxe Circuit > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/112431859/left-face,2.0,-1,Boulder,V1,1,18,33.22094,-116.45031
"More please!","Road Side Cirque > Old Castle Bouldering > Old Castle > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108818291/more-please,2.0,-1,Boulder,V3,1,15,33.25171,-117.12356
"Ghetto Blaster","Hill Top area > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108693992/ghetto-blaster,2.0,-1,Boulder,V1-2,1,10,33.22432,-117.25797
"Dime Edge Crimping Masters AKA The Thin White Line.","Jim Thoen Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108640809/dime-edge-crimping-masters-aka-the-thin-white-line,2.0,-1,Boulder,V3,1,12,33.22432,-117.25797
"Poway Mountain Boys.","Jim Thoen Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108640796/poway-mountain-boys,2.0,-1,Boulder,V1,1,12,33.22432,-117.25797
[Redacted],"Cupeño Boulder > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/109208582/redacted,2.0,-1,Boulder,V3,1,12,33.22386,-116.45282
Nelson,"Library Boulder > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/106992214/nelson,2.0,-1,Boulder,V0-1,1,20,32.8419,-116.63597
"Bobathan's Folly","South Side Boulder. > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108656254/bobathans-folly,2.0,-1,Boulder,"V2+ PG13",1,15,33.22291,-117.25821
"Swedish Mariachi.","Swedish House Mafia Boulders / Hill Top Area. > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108683507/swedish-mariachi,2.0,-1,Boulder,V1+,1,10,33.22432,-117.25797
"East side Slab","East Crack Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108583746/east-side-slab,2.0,-1,Boulder,"5.8 V0",1,15,33.22432,-117.25797
"This is Easy?","Library Boulder > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/109846825/this-is-easy,2.0,-1,Boulder,V2+,1,14,32.8419,-116.63597
"VHB Traverse.","VHB rock, aka RISK rock > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108640918/vhb-traverse,2.0,-1,Boulder,V0,1,15,33.22432,-117.25797
"Señor Parié Traverse AKA Send Train.","South Side Boulder. > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108631616/senor-parie-traverse-aka-send-train,2.0,-1,Boulder,"5.9- V0-",1,40,33.22291,-117.25821
"Blow Out","In Your Face Boulder > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/109797714/blow-out,2.0,-1,Boulder,V4-,1,11,32.84262,-116.63557
"Tommy gun","Kris Boulder > Wolf Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/107913913/tommy-gun,2.0,-1,Boulder,V1,1,15,33.21202,-116.45938
"Small Bar","Library Boulder > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/106992236/small-bar,2.0,-1,Boulder,V4,1,15,32.8419,-116.63597
"Thoen Arete","Jim Thoen Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108640828/thoen-arete,2.0,-1,Boulder,V0,1,12,33.22432,-117.25797
"Chad's Crack","Storm Pile > Cottonwood Giants > McCain Valley > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/110090122/chads-crack,2.0,-1,Boulder,V1-,1,12,32.81339,-116.33743
"Tale of The Scorpion.","Scorpion King Boulder > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108627356/tale-of-the-scorpion,2.0,-1,Boulder,V2-3,1,10,33.22432,-117.25797
"Kim's Cruise","Storm Pile > Cottonwood Giants > McCain Valley > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/110090135/kims-cruise,2.0,-1,Boulder,V0,1,12,32.81339,-116.33743
"Catching Waves","Tsunami Boulder > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/106992309/catching-waves,2.0,-1,Boulder,V-easy,1,10,32.84258,-116.63539
"Face Climb","Face Climb > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/108105412/face-climb,1.5,-1,Boulder,V1,1,,32.9271,-117.1772
"Darth crack","Planet Space Ball > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/114203582/darth-crack,1.7,-1,Boulder,V0,1,10,33.15926,-117.28191
Mkay,"The Dog Pile > Dog Pile Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/107205744/mkay,1.7,-1,Boulder,V-easy,1,,32.85048,-117.02311
"Left of the Tree","Hamburger Crack Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/107222821/left-of-the-tree,1.7,-1,Boulder,"5.10 V0+",1,,33.00713,-116.96811
"My First Dyno","Half Round Boulder > Vector Crack Area > Cottonwood Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121697121/my-first-dyno,2.0,-1,Boulder,V0,1,10,33.2092,-116.45852
"Heel Comes Trouble","Sherwood forest > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120344018/heel-comes-trouble,2.0,-1,Boulder,V4-5,1,15,33.00722,-116.96318
"A climb named Bones","The One You Walk Past > Granitica Hill > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121673159/a-climb-named-bones,2.0,-1,Boulder,V1+,1,8,33.21451,-116.45197
"Full Flavor","Red Baron Boulder > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121353127/full-flavor,2.0,-1,Boulder,V1+,1,15,33.2273,-116.45405
"Blasted Rock #2","Uncertainty Principle Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120512061/blasted-rock-2,2.0,-1,Boulder,V2-,1,12,33.00533,-116.9666
"Knobs and Kneebars","Kneebar Boulder > Sandbag Deluxe Circuit > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121678487/knobs-and-kneebars,2.0,-1,Boulder,V1,1,8,33.21575,-116.44826
"Glass Animals","The Playground Area > The Playground Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/121574491/glass-animals,2.0,-1,Boulder,V2,1,8,33.00503,-116.96596
Slabtastic,"Vector Boulder > Vector Crack Area > Cottonwood Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120265201/slabtastic,2.0,-1,Boulder,V4,1,20,33.21073,-116.45935
"The Full Manatee","Manatee Boulder > Windy Boulders Central > Windy Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121672665/the-full-manatee,2.0,-1,Boulder,V2,1,8,33.21463,-116.45761
"Sheer Will","Masters of the Universe > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118624558/sheer-will,2.0,-1,Boulder,V3,1,8,33.00591,-116.96309
"Unknown summit slab","Summit Area East > The Summit Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120918607/unknown-summit-slab,2.0,-1,Boulder,V0-,1,12,33.00856,-116.97276
"45 Split","45 Split > North Hills > Cottonwood Spring East Canyon > Random Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121349657/45-split,2.0,-1,Boulder,V1,1,13,33.20296,-116.46557
"Slab Right","South Face Winker > Hilltop Boulders > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121346975/slab-right,2.0,-1,Boulder,V1,1,9,33.22211,-116.45284
"Ride the Wave","Hanging Garden area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120009077/ride-the-wave,2.0,-1,Boulder,"V1 PG13",1,15,33.01125,-116.96287
Unnamed,"Boulder ""B"" > Windy Boulders Central > Windy Boulders > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121578465/unnamed,2.0,-1,Boulder,V4,1,10,33.21364,-116.45544
"Central Oaks Chimney","Central Oaks Area > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120334108/central-oaks-chimney,2.0,-1,Boulder,V0+,1,25,33.00779,-116.96635
"Shockley's Lunge","The Dog Pile > Dog Pile Area > Santee Boulders > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/108011708/shockleys-lunge,2.0,-1,Boulder,"5.11 V2",1,,32.85048,-117.02311
"Calavera Cascade","Oak Riparian Park Slab > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120162548/calavera-cascade,2.0,-1,Boulder,V3-,1,12,33.17584,-117.26998
"Monster Offwidth 2: Tokyo Drift","H Wall > Beacons Beach > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/116132455/monster-offwidth-2-tokyo-drift,2.0,-1,Boulder,"V1-2 PG13",1,20,33.06122,-117.30355
"Around The World","Mr.Longarm > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/121799103/around-the-world,2.0,-1,Boulder,V1-2,1,11,32.92749,-117.17738
"Cootie Catcher","Southwest Base Area > Base Area > Lake Ramona > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/119340277/cootie-catcher,2.0,-1,Boulder,V2,1,12,33.02735,-116.99915
"Discourse of the Hysteric","Aztec Creek > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/118342320/discourse-of-the-hysteric,2.0,-1,Boulder,V1-2,1,17,32.77869,-117.06531
"The Rack","Sherwood forest > Mount Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/122019902/the-rack,2.0,-1,Boulder,V4,1,8,33.00722,-116.96318
"Piece of Cake","Topaz Hill Boulders > Northern Area Bouldering > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121485800/piece-of-cake,2.0,-1,Boulder,V3,1,6,33.22524,-116.45219
"Crimp Line","Crimp Warmup Boulder > South Campsite Boulders > CVPC > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121672947/crimp-line,2.0,-1,Boulder,V1,1,9,33.22217,-116.45497
"Sunny Side Up","NW Water Tower Boulder > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120171750/sunny-side-up,2.0,-1,Boulder,V1,1,10,33.16085,-117.28092
"Organs Without Bodies","Aztec Creek > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/118342303/organs-without-bodies,2.0,-1,Boulder,V-easy,1,10,32.77869,-117.06531
integrifolia,"Lemonade Berry Boulder > Halfway Ravine Boulders > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120247764/integrifolia,2.0,-1,Boulder,V2+,1,8,33.16478,-117.28152
Chingy,"Wall of sage > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120120201/chingy,2.0,-1,Boulder,V4-5,1,17,33.16112,-117.28682
"Tent Door Arete","Circus Tent Boulder > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120239457/tent-door-arete,2.0,-1,Boulder,V2+,1,10,33.1613,-117.28285
"Knee 2 Chest","Grindstone Boulder > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121891727/knee-2-chest,2.0,-1,Boulder,V1,1,8,33.21091,-116.46477
Macuahuitl,"Aztec Creek > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/118351452/macuahuitl,2.0,-1,Boulder,"V0 PG13",1,10,32.77869,-117.06531
"The Serpent's Tongue","Joystick Boulder > Shirley and the Gang > South Mt. Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120050040/the-serpents-tongue,2.0,-1,Boulder,V2,1,8,32.99402,-116.9733
"Xeno Face","Magic School Bus Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/121899396/xeno-face,2.0,-1,Boulder,V0,1,10,33.20598,-116.46571
"Right leaning crack","Boulder A > Trail Side > Shirley and the Gang > South Mt. Woodson > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/121825985/right-leaning-crack,2.0,-1,Boulder,V2,1,8,32.99414,-116.97558
"Face Climb Left","Face Climb > Rancho Penasquitos Canyon > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/117997047/face-climb-left,1.8,-1,Boulder,V1,1,7,32.9271,-117.1772
"Corona Crunch","MaLarkey Rock > McCain Valley > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/119759954/corona-crunch,2.0,-1,Boulder,V2+,1,20,32.72548,-116.27346
"Sgt. Joshua R Ashley Route","Fallen K9/MWD Handlers Memorial Boulder Field. > 14 Area > MCB Camp Pendleton. > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/121265827/sgt-joshua-r-ashley-route,2.0,-1,Boulder,V0-,1,,33.29679,-117.27736
"Opening Act","Circus Tent Boulder > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120239488/opening-act,2.0,-1,Boulder,V2,1,8,33.1613,-117.28285
"Trail Beer","Dos Equis Boulder > Descanso Boulders > Descanso Wall > South San Diego County > San Diego County > California",https://www.mountainproject.com/route/116650309/trail-beer,2.0,-1,Boulder,V1,1,10,32.84239,-116.63602
[Redacted],"Turtle Head > Cottonwood Camp > Cottonwood Area > Culp Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/116689513/redacted,2.0,-1,Boulder,V1,1,15,33.21167,-116.46054
Traverse,"NW Water Tower Boulder > Calavera Lake > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/120171598/traverse,2.0,-1,Boulder,V0,1,15,33.16085,-117.28092
"Black Cloud","Hill Top area > Hill Top > Melrose Boulders > North San Diego County > San Diego County > California",https://www.mountainproject.com/route/118754873/black-cloud,2.0,-1,Boulder,V0+,1,10,33.22432,-117.25797
"Yoga Pose Selfie Extraordinaire","The Quartz Boulders > Entrance to Foot and Walker Pass > Blair Valley > San Diego County Desert Area > San Diego County > California",https://www.mountainproject.com/route/120179613/yoga-pose-selfie-extraordinaire,2.0,-1,Boulder,V0-1,1,11,33.03765,-116.40749
