Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Two Trailer Park Girls","Assorted Goods Boulder > Beardsley Bouldering > Beardsley Boulders Area > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/116550388/two-trailer-park-girls,3.0,-1,Boulder,"V1+ PG13",1,,33.68139,-112.04159
"Two Spotters Are Better Than One","Near Campground Boulders > Sweet Rock > West Stronghold Bouldering > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/120254013/two-spotters-are-better-than-one,3.0,-1,Boulder,V2+,1,10,31.87603,-110.01968
"Fire Balls","Van Mary Boulder > Hart Prairie Area > San Francisco Peaks > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/123215242/fire-balls,3.0,-1,Boulder,V4,1,15,35.36385,-111.73546
Jim,"Donkey Punch Area > East Kelly Canyon > Kelly Canyon > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/120653951/jim,3.0,-1,Boulder,V3,1,15,35.0655,-111.6959
"Back on the Wagon","G. The Booze Pig Wall > The Drysdale Trail > Land of High Bouldering AKA The Ridge > Lake Mary Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/120141372/back-on-the-wagon,3.0,-1,Boulder,V3,1,20,35.11339,-111.58081
"Rednecks on Acid","The Boat Launch Boulders > Blue Ridge Reservoir > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/121270630/rednecks-on-acid,3.0,-1,Boulder,V1,1,20,34.5549,-111.1952
"V2 tall","The Island > Howard Draw > Priest Draw Area > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/117912720/v2-tall,2.8,-1,Boulder,V2,1,16,35.0816,-111.5995
"Dad Palace","Legion Boulder > Elysian Boulders > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/121292633/dad-palace,3.0,-1,Boulder,V3,1,15,35.26553,-111.59101
"The chich","Second Area > Grasshopper Point Boulders > *Sedona Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/122149315/the-chich,3.0,-1,Boulder,V1-2,1,13,34.88386,-111.73745
Gunslinger,"The Outlaw Boulder > The Anvil Boulders > *Sedona Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/118835690/gunslinger,3.0,-1,Boulder,V4-5,1,13,34.87319,-111.75261
Casper,"Vista Boulder > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/121057897/casper,3.0,-1,Boulder,V4,1,,32.40962,-110.70488
"Secret Tunnel","Schnebly Hill Overlook > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/119902944/secret-tunnel,3.0,-1,Boulder,V1,1,16,34.88386,-111.70245
Baldwin,"Baldwin Boulder > Slavin Gulch Wash Bouldering > West Stronghold Bouldering > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/122110049/baldwin,3.0,-1,Boulder,V4-5,1,25,31.88886,-110.01274
"Cock & Bull","Ridge Top Boulders > Copper Basin / Thumb Butte Loop > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/114233728/cock-bull,3.0,-1,Boulder,V4,1,15,34.49366,-112.55517
Wumba,"Blue Wash Trail > Central Arizona > Arizona",https://www.mountainproject.com/route/120160115/wumba,3.0,-1,Boulder,V3-,1,20,33.87609,-111.81187
Yá’át’ééh,"Hozho Boulder > Middle Elden > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/115776618/yaateeh,3.0,-1,Boulder,"V0 PG13",1,20,35.23484,-111.6018
Poncho,"The Outlaw Boulder > The Anvil Boulders > *Sedona Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/118835702/poncho,3.0,-1,Boulder,V1-2,1,15,34.87319,-111.75261
Wrangler,"The Flats > Campground Area Boulders > Campground and Walk of Nature Loop Boulders > Cochise Campground Vicinity Boulders > East Stronghold Bouldering > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/121926269/wrangler,2.3,-1,Boulder,V3-4,1,16,31.92255,-109.96886
"Jazzy Aspen","One Man Band Area > First Gully Boulders > San Francisco Peaks > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/123037550/jazzy-aspen,3.0,-1,Boulder,V1-2,1,10,35.29845,-111.70263
"The Peregrine","Right Section > Granite Mountain > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/114524215/the-peregrine,3.0,-1,"TR, Boulder","V4-5 R",1,18,34.629,-112.56564
"Unlimited Airtime","Behind Ski Jump > Cochise Trail Boulders > Cochise Campground Vicinity Boulders > East Stronghold Bouldering > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/122101636/unlimited-airtime,3.0,-1,Boulder,"V2+ R",1,18,31.91925,-109.96539
Littlefoot,"Second Area > Grasshopper Point Boulders > *Sedona Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/118665210/littlefoot,3.0,-1,Boulder,V4+,1,12,34.88386,-111.73745
"Picture Perfect","Woodruff > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/116828826/picture-perfect,3.0,-1,Boulder,V0,1,,34.74062,-110.01709
"Unnamed Crack Problem","The Amphitheatre > Pima Canyon Area > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/118776145/unnamed-crack-problem,3.0,-1,Boulder,V0+,1,10,33.35623,-112.01248
"Alien balls","South Rim Trail Boulder > Grand Canyon Bouldering > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/121801575/alien-balls,3.0,-1,Boulder,V2,1,8,36.0586,-112.14741
Deception,"Warpaint > Equestrian Area (Closures in Effect) > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/120083677/deception,2.3,-1,Boulder,V3,1,,33.34207,-112.01716
"Rail Problem","Tombstone Area > Gloria's > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/118813472/rail-problem,3.0,-1,Boulder,V3,1,15,35.23315,-111.62556
Slo-Mo,"Africa Boulder > Pima Canyon Area > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/119138107/slo-mo,3.0,-1,Boulder,V4-,1,25,33.35637,-112.01206
"Unknown crack","The BreezeBlocks > *Sedona Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/120807885/unknown-crack,3.0,-1,Boulder,V1-2,1,15,34.87618,-111.72299
"Coleman's  Daughter","DWS East Side > DWS East Clear Creek > East Clear Creek > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/107116949/colemans-daughter,3.0,-1,Boulder,"5.11 V3",1,30,34.95661,-110.65823
"Sock Drawer","Been Found > Magic Forest > Wilderness of Rocks > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/122409796/sock-drawer,3.0,-1,"Boulder, Alpine",V1,1,,32.42998,-110.78038
"Snack Daddy’s Fancy Almonds","Striped Wall Area > Mormon Trail (Closures in Effect) > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/119340660/snack-daddys-fancy-almonds,3.0,-1,Boulder,"V1 PG13",1,15,33.36193,-112.02381
Hooked,"Hot Spring Canyon Trail > Ringbolt Hot Springs and White Rock Canyon > Kingman Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/114341237/hooked,3.0,-1,Boulder,V3,1,30,35.96372,-114.71869
"The Lost Boys","Alligator Jaw Boulder > Equestrian Area (Closures in Effect) > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/118857846/the-lost-boys,3.0,-1,Boulder,V2,1,40,33.34645,-112.00663
"dope finger crack","Donkey Punch Area > East Kelly Canyon > Kelly Canyon > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/122994500/dope-finger-crack,3.0,-1,Boulder,V3-4,1,15,35.0655,-111.6959
"RJG #247","Road Area > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120052687/rjg-247,3.0,-1,Boulder,V2-3,1,18,33.3019,-111.0532
"Ethical chipping","Salome > Central Arizona > Arizona",https://www.mountainproject.com/route/120036585/ethical-chipping,2.0,-1,Boulder,V2,1,15,33.8488,-113.68882
"Good Friday","The Sand Box > Stewart Pocket > Central Arizona > Arizona",https://www.mountainproject.com/route/120917535/good-friday,3.0,-1,Boulder,V1,1,11,34.22739,-111.2626
"Do-rags and Debutantes","Cotillion Boulder > Cochise Trail Boulders > Cochise Campground Vicinity Boulders > East Stronghold Bouldering > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/121033264/do-rags-and-debutantes,3.0,-1,Boulder,V3,1,14,31.91954,-109.96494
Pac-Man,"Ice Nine > Skyline Boulders > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/115360022/pac-man,3.0,-1,Boulder,V4,1,15,35.22767,-111.60789
"Muffin Top","Pontatoc Boulders > Pontatoc Canyon > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/118717303/muffin-top,3.0,-1,Boulder,V4,1,6,32.33887,-110.90477
"Firry Corner","5) Queen Bee Area > Middle Elden > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/118222982/firry-corner,3.0,-1,Boulder,V2,1,15,35.23168,-111.60301
"Thunder Pressure","The 8B Boulder > Gandalf's Gorge > Aspen Trail Boulders > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/119008043/thunder-pressure,3.0,-1,Boulder,"V4 PG13",1,25,32.42506,-110.75318
Mesopotamia,"2) Broken Symmetry > Middle Elden > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/116066282/mesopotamia,3.0,-1,Boulder,V3,1,20,35.23114,-111.60319
"Built for Comfort","Frictionless Sex Drive > Western Front > West Stronghold Bouldering > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/116550761/built-for-comfort,3.0,-1,Boulder,"V1- PG13",1,,31.90056,-110.03283
"RJG #303","Entrance Boulders > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120004932/rjg-303,3.0,-1,Boulder,V0+,1,10,33.30146,-111.05448
"Split Lip","Salome > Central Arizona > Arizona",https://www.mountainproject.com/route/119981698/split-lip,3.0,-1,Boulder,"V1 PG13",1,15,33.8488,-113.68882
"Slabber Blabber Traverse","Lost World > Copper Basin / Thumb Butte Loop > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/119296201/slabber-blabber-traverse,3.0,-1,Boulder,V2-3,1,15,34.53796,-112.55684
Neo,"Mushroom Boulder > Entrance Boulders > Wilderness of Rocks > 7 - Upper Highway > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/117784069/neo,3.0,-1,Boulder,V0,1,25,32.42997,-110.77689
"Heel To Conclusions","DWS East Side > DWS East Clear Creek > East Clear Creek > Winslow- Hwy’s 87 & 99 Corridors > Northern Arizona > Arizona",https://www.mountainproject.com/route/122829513/heel-to-conclusions,3.0,-1,Boulder,V4,1,20,34.95661,-110.65823
"North Face","Kannan Pillar > Equestrian Area (Closures in Effect) > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/119217498/north-face,3.0,-1,Boulder,V3-4,1,,33.34507,-112.01348
Catapullt,"Entrance Spot > Gun Gallery > Four Peaks Wilderness > Central Arizona > Arizona",https://www.mountainproject.com/route/121763913/catapullt,3.0,-1,Boulder,V2-3,1,10,33.71181,-111.4521
unknown,"Across the Creek > Grasshopper Point Boulders > *Sedona Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/118650169/unknown,3.0,-1,Boulder,V1-2,1,10,34.88725,-111.7311
"The Cheese-grater","Salome > Central Arizona > Arizona",https://www.mountainproject.com/route/120036363/the-cheese-grater,2.0,-1,Boulder,V0,1,15,33.8488,-113.68882
Serengeti,"Serengeti > Granite Mountain Boulders > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/116592560/serengeti,3.0,-1,Boulder,V4,1,20,34.63408,-112.58575
"Danger Mantle","Salome > Central Arizona > Arizona",https://www.mountainproject.com/route/118690304/danger-mantle,3.0,-1,Boulder,V4,1,15,33.8488,-113.68882
"Fat Mans boulder","Fat Mans Pass > Mormon Trail (Closures in Effect) > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/116801929/fat-mans-boulder,3.0,-1,Boulder,V4,1,,33.3522,-112.01981
"Fudge Factor","Cosmic Brownie > Sweet Rock > West Stronghold Bouldering > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/122201986/fudge-factor,3.0,-1,Boulder,"V0-1 PG13",1,17,31.87127,-110.0162
"Center Line","Entrance Boulders > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120060101/center-line,3.0,-1,Boulder,V0,1,18,33.30146,-111.05448
"Welcome to Woodruff","Woodruff > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/116829056/welcome-to-woodruff,3.0,-1,Boulder,V2,1,,34.74062,-110.01709
"RJG #246","Road Area > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120052682/rjg-246,3.0,-1,Boulder,V1,1,18,33.3019,-111.0532
"Corner store","Public Enema Roof > Equestrian Area (Closures in Effect) > South Mountain > **Phoenix Areas > Central Arizona > Arizona",https://www.mountainproject.com/route/120459290/corner-store,3.0,-1,Boulder,V3,1,5,33.3438,-112.01244
"and The Awesome","Donkey Punch Area > East Kelly Canyon > Kelly Canyon > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/121350520/and-the-awesome,3.0,-1,Boulder,V1,1,18,35.0655,-111.6959
Blockhead,"Slick Slab > Cochise Trail Boulders > Cochise Campground Vicinity Boulders > East Stronghold Bouldering > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/120231049/blockhead,3.5,-1,Boulder,V4-5,1,16,31.91886,-109.96421
"Temple of dog","Salome > Central Arizona > Arizona",https://www.mountainproject.com/route/120036680/temple-of-dog,3.0,-1,Boulder,V3,1,15,33.8488,-113.68882
Samoa,"Petroglyphs > Mint Wash > Granite Mountain Boulders > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/116688161/samoa,3.0,-1,Boulder,V1,1,20,34.64734,-112.52656
"Recess Shenanigans","The Playground > The Middle East > Stewart Pocket > Central Arizona > Arizona",https://www.mountainproject.com/route/121900689/recess-shenanigans,3.0,-1,Boulder,V4,1,10,34.23197,-111.26385
"Safe Cracker","Woodruff > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/116828866/safe-cracker,3.0,-1,Boulder,V3,1,,34.74062,-110.01709
"Metate' Arete","Rookie Stripes > Mint Wash > Granite Mountain Boulders > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/118669562/metate-arete,3.0,-1,Boulder,V4,1,12,34.63748,-112.52889
"Rusty Machete","Brick Boulder > Western Front > West Stronghold Bouldering > West Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/121824302/rusty-machete,3.0,-1,Boulder,V1-2,1,15,31.90119,-110.03421
"We're Jammin'","Hippy Boulders > Stewart Pocket > Central Arizona > Arizona",https://www.mountainproject.com/route/122262941/were-jammin,3.0,-1,Boulder,V2,1,12,34.22235,-111.26139
Pop-Tart,"Boulder Crooked Letter > Rose Canyon Entrance Boulders > 6 - Mid-Mountain > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/117316800/pop-tart,3.0,-1,"Trad, Boulder",V-easy,1,,32.39791,-110.69151
"Richard Dawkins","OG spot > Gun Gallery > Four Peaks Wilderness > Central Arizona > Arizona",https://www.mountainproject.com/route/118806106/richard-dawkins,3.0,-1,Boulder,V3-4,1,12,33.7119,-111.45157
"Biscuit Direct","Sunny Perch > Skyline Boulders > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/120390386/biscuit-direct,3.0,-1,Boulder,V4,1,12,35.22798,-111.60874
"High Idle","Legion Boulder > Elysian Boulders > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/121289897/high-idle,3.0,-1,Boulder,V0,1,12,35.26553,-111.59101
"Hand Crack","Across the Tracks > Rowe well Road and Bright Angel Wash > Grand Canyon Bouldering > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/119083365/hand-crack,3.0,-1,Boulder,V3,1,10,36.0394,-112.16547
"McDade Problem","1) Skeletor Area > Middle Elden > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/121311211/mcdade-problem,3.0,-1,Boulder,V4,1,10,35.2296,-111.60399
"RJG #321","Entrance Boulders > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120060092/rjg-321,3.0,-1,Boulder,V0,1,18,33.30146,-111.05448
"Hearse Traverse","Woodruff > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/116828931/hearse-traverse,3.0,-1,Boulder,V1,1,,34.74062,-110.01709
"Johnny Lawrence","Woodruff > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/116829052/johnny-lawrence,3.0,-1,Boulder,V2,1,,34.74062,-110.01709
"Hold my Purse","Brush Monkey Boulders > Copper Basin / Thumb Butte Loop > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/119499602/hold-my-purse,3.0,-1,Boulder,V3,1,18,34.48828,-112.55576
"Recess is over","The Playground > The Middle East > Stewart Pocket > Central Arizona > Arizona",https://www.mountainproject.com/route/122057651/recess-is-over,3.0,-1,Boulder,V3,1,16,34.23197,-111.26385
"Bruised Potato","White Rock Canyon Trail > Ringbolt Hot Springs and White Rock Canyon > Kingman Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/114337316/bruised-potato,3.0,-1,Boulder,V1,1,25,35.96936,-114.72225
"Holy Acorn","Barracuda Boulders > Euro Dog Valley > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120369107/holy-acorn,3.0,-1,Boulder,V2,1,7,33.30471,-111.05973
"Reverberating Carbonizer With Mutate Capacity","Woodruff > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/116829156/reverberating-carbonizer-with-mutate-capacity,3.0,-1,Boulder,V3,1,,34.74062,-110.01709
"Hakuna Metate'","Rookie Stripes > Mint Wash > Granite Mountain Boulders > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/118669550/hakuna-metate,3.0,-1,Boulder,V1,1,12,34.63748,-112.52889
Do-si-Do,"Petroglyphs > Mint Wash > Granite Mountain Boulders > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/116688141/do-si-do,3.0,-1,Boulder,V2,1,15,34.64734,-112.52656
"Mom Packed My Lunch","The Playground > The Middle East > Stewart Pocket > Central Arizona > Arizona",https://www.mountainproject.com/route/121900830/mom-packed-my-lunch,3.0,-1,Boulder,V3,1,10,34.23197,-111.26385
"Fix it again Tony","1) Skeletor Area > Middle Elden > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/121310650/fix-it-again-tony,3.0,-1,Boulder,V3,1,16,35.2296,-111.60399
"West Boulder - Overhang","Wash Boulders > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120018615/west-boulder-overhang,3.0,-1,Boulder,V1,1,12,33.30083,-111.05483
"Left Undone","Square Top Boulder > Peanut Boulders > 2 - Bear Canyon > Mount Lemmon (Catalina Highway) > Mount Lemmon (Santa Catalina Mountains) > Southern Arizona > Arizona",https://www.mountainproject.com/route/120629321/left-undone,3.0,-1,Boulder,V2,1,,32.3783,-110.689
"RJG #323","Entrance Boulders > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120120550/rjg-323,3.0,-1,Boulder,V2,1,16,33.30146,-111.05448
"Desert Oyster","Salome > Central Arizona > Arizona",https://www.mountainproject.com/route/119982074/desert-oyster,3.0,-1,Boulder,V0,1,12,33.8488,-113.68882
"RJG #308","Entrance Boulders > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120075186/rjg-308,3.0,-1,Boulder,V2,1,12,33.30146,-111.05448
"Western Hemisphere","Pull Out Area > Nothing > Central Arizona > Arizona",https://www.mountainproject.com/route/120143109/western-hemisphere,3.0,-1,Boulder,V0+,1,20,34.48094,-113.3343
"Greek Isles","Sky Cave > Skyline Boulders > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/115412941/greek-isles,3.0,-1,Boulder,V3,1,12,35.2314,-111.60676
Skydancer,"2) Dragon Egg > Main Drainage > Dragon Eggz > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/115412795/skydancer,3.0,-1,Boulder,V0,1,20,35.2358,-111.61332
"RJG #355","Wash Boulders > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120018489/rjg-355,3.0,-1,Boulder,V1,1,10,33.30083,-111.05483
"Mind the Gap","High Rappel Area > Granite Dells Bouldering > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/119896189/mind-the-gap,3.0,-1,Boulder,V0,1,10,34.60789,-112.41989
"Let Your Freak Flag Fly","Hippy Boulders > Stewart Pocket > Central Arizona > Arizona",https://www.mountainproject.com/route/122263224/let-your-freak-flag-fly,3.0,-1,Boulder,V0,1,12,34.22235,-111.26139
"Dimple Dance","Salome > Central Arizona > Arizona",https://www.mountainproject.com/route/119982123/dimple-dance,3.0,-1,Boulder,V1,1,12,33.8488,-113.68882
"Don't Die Dude","Woodruff > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/116829013/dont-die-dude,3.0,-1,Boulder,V0,1,,34.74062,-110.01709
"RJG #188","Hidden World South > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120048513/rjg-188,3.0,-1,Boulder,V0+,1,14,33.30002,-111.05344
"The Yost Crack","River Crag > Upper Canyon > Saguaro Lake > Central Arizona > Arizona",https://www.mountainproject.com/route/117811922/the-yost-crack,3.0,-1,Boulder,V2-,1,20,33.56101,-111.51838
"I think I can","Boone Boulder > Boone Boulders > The Grove > Kingman Area > Northern Arizona > Arizona",https://www.mountainproject.com/route/119982835/i-think-i-can,3.0,-1,Boulder,V1+,1,20,36.00353,-114.73225
"RJG #199","Hidden World South > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120052401/rjg-199,3.0,-1,Boulder,V0,1,10,33.30002,-111.05344
"RJG #204","Hidden World South > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120052515/rjg-204,3.0,-1,Boulder,V1-2,1,10,33.30002,-111.05344
"RJG #276","Cattleguard Boulders > Euro Dog Valley > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/122057427/rjg-276,3.0,-1,Boulder,V4,1,14,33.30223,-111.06064
"RJG #178","The Maze > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120120785/rjg-178,3.0,-1,Boulder,V0,1,18,33.2994,-111.0536
"RJG #213","Hidden World North > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120052723/rjg-213,3.0,-1,Boulder,V2-3,1,14,33.30056,-111.05296
Nobsep,"Lower Main Area > Flora Street > In-Town Bouldering > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/119960591/nobsep,3.0,-1,Boulder,"V1 PG13",1,15,34.56594,-112.48835
"Bullet Proof","5) Bulletproof > Main Drainage > Dragon Eggz > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/116504759/bullet-proof,3.0,-1,Boulder,V3,1,15,35.23649,-111.61266
Abies,"5) Queen Bee Area > Middle Elden > Mt. Elden Areas > *Flagstaff Bouldering* > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/116069571/abies,3.0,-1,Boulder,V3,1,12,35.23168,-111.60301
"Aladdin’s Lamp","Free Porn Area > Copper Basin / Thumb Butte Loop > *Prescott Bouldering* > **Prescott Area > Central Arizona > Arizona",https://www.mountainproject.com/route/120661951/aladdins-lamp,3.0,-1,Boulder,V4-,1,13,34.49203,-112.55052
"Trail Slab (Pockets)","Dominatrix Crack Boulder > Cochise Trail Boulders > Cochise Campground Vicinity Boulders > East Stronghold Bouldering > East Stronghold > Cochise Stronghold > Southern Arizona > Arizona",https://www.mountainproject.com/route/120709079/trail-slab-pockets,3.0,-1,Boulder,V0,1,14,31.91883,-109.96462
Mossberg,"Mossberg Roof > Gun Gallery > Four Peaks Wilderness > Central Arizona > Arizona",https://www.mountainproject.com/route/118814924/mossberg,3.0,-1,Boulder,V4-5,1,10,33.71228,-111.44999
"RJG #356","Wash Boulders > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120018504/rjg-356,3.0,-1,Boulder,V0+,1,10,33.30083,-111.05483
"Whispering Wind","Woodruff > *Northern AZ Bouldering* > Northern Arizona > Arizona",https://www.mountainproject.com/route/116829025/whispering-wind,3.0,-1,Boulder,V0,1,,34.74062,-110.01709
"RJG #200","Hidden World South > Oak Flat > Queen Creek Canyon > Central Arizona > Arizona",https://www.mountainproject.com/route/120052417/rjg-200,3.0,-1,Boulder,V0,1,10,33.30002,-111.05344
